structure_id,relative_cif_path,lower_rotation,displacement,upper_rotation,energy,delta_energy,umap_1,umap_2
L320_D4.8_U20,r320/t4.8/t4.8_20.cif,320.0,4.800000190734863,20.0,-936.1729125976562,0.4668999910354614,1.6706053,4.1824303
L320_D4.8_U200,r320/t4.8/t4.8_200.cif,320.0,4.800000190734863,200.0,-936.8868408203125,-0.2470400035381317,-1.5418596,-1.3727242
L320_D4.8_U220,r320/t4.8/t4.8_220.cif,320.0,4.800000190734863,220.0,-936.900146484375,-0.26034000515937805,-1.5911604,-1.4264994
L320_D4.8_U240,r320/t4.8/t4.8_240.cif,320.0,4.800000190734863,240.0,-936.5536499023438,0.08615999668836594,3.2453115,-2.851895
L320_D4.8_U260,r320/t4.8/t4.8_260.cif,320.0,4.800000190734863,260.0,-936.8097534179688,-0.16993999481201172,3.1593823,-3.205524
L320_D4.8_U280,r320/t4.8/t4.8_280.cif,320.0,4.800000190734863,280.0,-936.7810668945312,-0.14124999940395355,-0.3702868,-2.705687
L320_D4.8_U300,r320/t4.8/t4.8_300.cif,320.0,4.800000190734863,300.0,-936.7239990234375,-0.0841900035738945,0.5450225,-0.79892015
L320_D4.8_U320,r320/t4.8/t4.8_320.cif,320.0,4.800000190734863,320.0,-936.7137451171875,-0.07395000010728836,-0.16734158,0.23001608
L320_D4.8_U340,r320/t4.8/t4.8_340.cif,320.0,4.800000190734863,340.0,-936.7880249023438,-0.14821000397205353,-0.30550078,0.25952223
L320_D4.8_U40,r320/t4.8/t4.8_40.cif,320.0,4.800000190734863,40.0,-936.3973999023438,0.24236999452114105,6.134643,5.405758
L320_D4.8_U60,r320/t4.8/t4.8_60.cif,320.0,4.800000190734863,60.0,-936.9595336914062,-0.31970998644828796,-3.4700391,-2.113986
L320_D4.8_U80,r320/t4.8/t4.8_80.cif,320.0,4.800000190734863,80.0,-936.951904296875,-0.3120799958705902,-3.3794677,-2.139998
L320_D6_U0,r320/t6.0/t6.0_0.cif,320.0,6.0,0.0,-936.0943603515625,0.5454300045967102,1.4081538,4.2248707
L320_D6_U100,r320/t6.0/t6.0_100.cif,320.0,6.0,100.0,-936.7724609375,-0.13267000019550323,0.7484593,-1.1128862
L320_D6_U120,r320/t6.0/t6.0_120.cif,320.0,6.0,120.0,-936.7988891601562,-0.15906000137329102,0.0490749,-0.3093114
L320_D6_U140,r320/t6.0/t6.0_140.cif,320.0,6.0,140.0,-936.2164306640625,0.4233900010585785,-0.001249601,1.076097
L320_D6_U160,r320/t6.0/t6.0_160.cif,320.0,6.0,160.0,-936.4434204101562,0.1963600069284439,0.8364746,4.022483
L320_D6_U180,r320/t6.0/t6.0_180.cif,320.0,6.0,180.0,-936.6665649414062,-0.026750000193715096,0.90882593,3.725672
L320_D6_U20,r320/t6.0/t6.0_20.cif,320.0,6.0,20.0,-936.1459350585938,0.4938800036907196,1.5201674,4.2114167
L320_D6_U200,r320/t6.0/t6.0_200.cif,320.0,6.0,200.0,-936.8180541992188,-0.17827999591827393,-1.5718715,-1.4060166
L320_D6_U220,r320/t6.0/t6.0_220.cif,320.0,6.0,220.0,-936.8474731445312,-0.2076999992132187,-1.5762433,-1.4113674
L320_D6_U240,r320/t6.0/t6.0_240.cif,320.0,6.0,240.0,-936.54541015625,0.09442000091075897,3.3141224,-2.78816
L320_D6_U260,r320/t6.0/t6.0_260.cif,320.0,6.0,260.0,-936.4189453125,0.22082999348640442,3.1763194,-2.9726024
L320_D6_U280,r320/t6.0/t6.0_280.cif,320.0,6.0,280.0,-936.3148803710938,0.3249000012874603,-0.38257697,-2.8653457
L320_D6_U300,r320/t6.0/t6.0_300.cif,320.0,6.0,300.0,-935.9988403320312,0.6409400105476379,0.417379,0.6113583
L320_D6_U320,r320/t6.0/t6.0_320.cif,320.0,6.0,320.0,-935.9283447265625,0.7114599943161011,0.34021372,0.8873134
L320_D6_U340,r320/t6.0/t6.0_340.cif,320.0,6.0,340.0,-936.880615234375,-0.24081000685691833,-0.34974927,0.2773436
L320_D6_U40,r320/t6.0/t6.0_40.cif,320.0,6.0,40.0,-936.4165649414062,0.2232300043106079,-0.09039021,-2.8076043
L320_D6_U60,r320/t6.0/t6.0_60.cif,320.0,6.0,60.0,-937.1835327148438,-0.543749988079071,-3.494843,-2.092214
L320_D6_U80,r320/t6.0/t6.0_80.cif,320.0,6.0,80.0,-937.0457153320312,-0.40591999888420105,-0.099833235,-2.8079698
L320_D7.2_U0,r320/t7.2/t7.2_0.cif,320.0,7.199999809265137,0.0,-936.2821655273438,0.35763999819755554,1.3817818,4.1829157
L320_D7.2_U100,r320/t7.2/t7.2_100.cif,320.0,7.199999809265137,100.0,-936.769775390625,-0.12997999787330627,0.79417324,-1.1521941
L320_D7.2_U120,r320/t7.2/t7.2_120.cif,320.0,7.199999809265137,120.0,-936.5558471679688,0.08395999670028687,0.39013842,-0.681855
L320_D7.2_U140,r320/t7.2/t7.2_140.cif,320.0,7.199999809265137,140.0,-936.2211303710938,0.4186500012874603,-0.03408802,1.0660242
L320_D7.2_U160,r320/t7.2/t7.2_160.cif,320.0,7.199999809265137,160.0,-936.0979614257812,0.5418099761009216,0.557703,4.2697906
L320_D7.2_U180,r320/t7.2/t7.2_180.cif,320.0,7.199999809265137,180.0,-936.62939453125,0.01039000041782856,0.84740496,3.6873593
L320_D7.2_U20,r320/t7.2/t7.2_20.cif,320.0,7.199999809265137,20.0,-936.2020874023438,0.43772000074386597,1.5254378,4.245991
L320_D7.2_U200,r320/t7.2/t7.2_200.cif,320.0,7.199999809265137,200.0,-936.81884765625,-0.17905999720096588,-1.6104368,-1.4045413
L320_D7.2_U220,r320/t7.2/t7.2_220.cif,320.0,7.199999809265137,220.0,-936.5821533203125,0.05764000117778778,-1.5960152,-1.4305731
L320_D7.2_U240,r320/t7.2/t7.2_240.cif,320.0,7.199999809265137,240.0,-936.4529418945312,0.18684999644756317,3.3125966,-2.80946
L320_D7.2_U260,r320/t7.2/t7.2_260.cif,320.0,7.199999809265137,260.0,-936.44580078125,0.19401000440120697,3.1124134,-2.967102
L320_D7.2_U280,r320/t7.2/t7.2_280.cif,320.0,7.199999809265137,280.0,-936.3395385742188,0.3002600073814392,-0.38215902,-2.847945
L320_D7.2_U300,r320/t7.2/t7.2_300.cif,320.0,7.199999809265137,300.0,-936.2562255859375,0.3835499882698059,0.5474878,-0.72080606
L320_D7.2_U320,r320/t7.2/t7.2_320.cif,320.0,7.199999809265137,320.0,-936.3762817382812,0.2635299861431122,0.059873156,0.57295156
L320_D7.2_U340,r320/t7.2/t7.2_340.cif,320.0,7.199999809265137,340.0,-936.3601684570312,0.2796100080013275,-0.18317012,0.42805964
L320_D7.2_U40,r320/t7.2/t7.2_40.cif,320.0,7.199999809265137,40.0,-937.08056640625,-0.44078001379966736,-3.4793432,-2.1134367
L320_D7.2_U60,r320/t7.2/t7.2_60.cif,320.0,7.199999809265137,60.0,-937.197021484375,-0.5572199821472168,-3.4991329,-2.1307707
L320_D7.2_U80,r320/t7.2/t7.2_80.cif,320.0,7.199999809265137,80.0,-937.1168212890625,-0.4770199954509735,-0.0940834,-2.7651067
L320_D8.4_U0,r320/t8.4/t8.4_0.cif,320.0,8.399999618530273,0.0,-936.3040771484375,0.3357200026512146,1.3751333,4.221746
L320_D8.4_U100,r320/t8.4/t8.4_100.cif,320.0,8.399999618530273,100.0,-936.4856567382812,0.15411999821662903,0.71802366,-1.060144
L320_D8.4_U120,r320/t8.4/t8.4_120.cif,320.0,8.399999618530273,120.0,-936.3699951171875,0.2698200047016144,0.05423457,-0.33898017
L320_D8.4_U140,r320/t8.4/t8.4_140.cif,320.0,8.399999618530273,140.0,-936.2022094726562,0.4375700056552887,0.0022446325,1.0716395
L320_D8.4_U160,r320/t8.4/t8.4_160.cif,320.0,8.399999618530273,160.0,-935.9522094726562,0.6876000165939331,0.6485791,4.2196617
L320_D8.4_U180,r320/t8.4/t8.4_180.cif,320.0,8.399999618530273,180.0,-936.1949462890625,0.44488000869750977,0.922003,3.8651335
L320_D8.4_U20,r320/t8.4/t8.4_20.cif,320.0,8.399999618530273,20.0,-936.2025756835938,0.4372499883174896,1.5527742,4.2643795
L320_D8.4_U200,r320/t8.4/t8.4_200.cif,320.0,8.399999618530273,200.0,-936.4696044921875,0.17021000385284424,-1.5612063,-1.4004207
L320_D8.4_U220,r320/t8.4/t8.4_220.cif,320.0,8.399999618530273,220.0,-936.3829345703125,0.256879985332489,-1.5736959,-1.4077268
L320_D8.4_U240,r320/t8.4/t8.4_240.cif,320.0,8.399999618530273,240.0,-936.421630859375,0.218189999461174,3.3096588,-2.818111
L320_D8.4_U260,r320/t8.4/t8.4_260.cif,320.0,8.399999618530273,260.0,-936.5159301757812,0.12389999628067017,3.1678433,-2.996783
L320_D8.4_U280,r320/t8.4/t8.4_280.cif,320.0,8.399999618530273,280.0,-936.4793701171875,0.1604200005531311,-0.37373665,-2.87006
L320_D8.4_U300,r320/t8.4/t8.4_300.cif,320.0,8.399999618530273,300.0,-936.5082397460938,0.1315699964761734,0.5917732,-0.8614761
L320_D8.4_U320,r320/t8.4/t8.4_320.cif,320.0,8.399999618530273,320.0,-936.507568359375,0.1322299987077713,0.01018655,0.5620148
L320_D8.4_U340,r320/t8.4/t8.4_340.cif,320.0,8.399999618530273,340.0,-936.4983520507812,0.14145000278949738,-0.15159926,0.42446533
L320_D8.4_U40,r320/t8.4/t8.4_40.cif,320.0,8.399999618530273,40.0,-936.1008911132812,0.5389099717140198,6.100186,5.4069676
L320_D8.4_U60,r320/t8.4/t8.4_60.cif,320.0,8.399999618530273,60.0,-937.0518798828125,-0.41211000084877014,-3.4896975,-2.1027293
L320_D8.4_U80,r320/t8.4/t8.4_80.cif,320.0,8.399999618530273,80.0,-937.0927734375,-0.453000009059906,-3.4810796,-2.1149752
L320_D9.6_U0,r320/t9.6/t9.6_0.cif,320.0,9.600000381469727,0.0,-936.3358764648438,0.3039099872112274,1.4247015,4.2271132
L320_D9.6_U100,r320/t9.6/t9.6_100.cif,320.0,9.600000381469727,100.0,-936.3812255859375,0.2585900127887726,0.7274516,-1.085439
L320_D9.6_U120,r320/t9.6/t9.6_120.cif,320.0,9.600000381469727,120.0,-936.2144165039062,0.42539000511169434,0.043801412,-0.33653772
L320_D9.6_U140,r320/t9.6/t9.6_140.cif,320.0,9.600000381469727,140.0,-936.0597534179688,0.5800600051879883,-0.07638217,1.1183907
L320_D9.6_U160,r320/t9.6/t9.6_160.cif,320.0,9.600000381469727,160.0,-935.9761352539062,0.663640022277832,0.72612,4.1745763
L320_D9.6_U180,r320/t9.6/t9.6_180.cif,320.0,9.600000381469727,180.0,-936.1747436523438,0.465039998292923,0.9353406,3.860599
L320_D9.6_U20,r320/t9.6/t9.6_20.cif,320.0,9.600000381469727,20.0,-936.1213989257812,0.5184299945831299,1.6097455,4.2762985
L320_D9.6_U200,r320/t9.6/t9.6_200.cif,320.0,9.600000381469727,200.0,-936.252685546875,0.38712000846862793,-1.360529,-1.1856235
L320_D9.6_U220,r320/t9.6/t9.6_220.cif,320.0,9.600000381469727,220.0,-936.4063110351562,0.23350000381469727,-1.5906514,-1.4281365
L320_D9.6_U240,r320/t9.6/t9.6_240.cif,320.0,9.600000381469727,240.0,-936.3621826171875,0.2776300013065338,3.3123305,-2.8182666
L320_D9.6_U260,r320/t9.6/t9.6_260.cif,320.0,9.600000381469727,260.0,-936.4341430664062,0.20566000044345856,3.1881957,-3.0073054
L320_D9.6_U280,r320/t9.6/t9.6_280.cif,320.0,9.600000381469727,280.0,-936.6337280273438,0.0060800001956522465,-0.098599285,-2.8614466
L320_D9.6_U300,r320/t9.6/t9.6_300.cif,320.0,9.600000381469727,300.0,-936.599609375,0.04021000117063522,0.5910967,-0.87209266
L320_D9.6_U320,r320/t9.6/t9.6_320.cif,320.0,9.600000381469727,320.0,-936.5383911132812,0.10140000283718109,0.037389744,0.61821437
L320_D9.6_U340,r320/t9.6/t9.6_340.cif,320.0,9.600000381469727,340.0,-936.4691772460938,0.17061999440193176,0.010693668,0.5855573
L320_D9.6_U40,r320/t9.6/t9.6_40.cif,320.0,9.600000381469727,40.0,-936.0184326171875,0.6213499903678894,6.104076,5.347957
L320_D9.6_U60,r320/t9.6/t9.6_60.cif,320.0,9.600000381469727,60.0,-936.4880981445312,0.15169000625610352,-0.104086414,-2.8180683
L320_D9.6_U80,r320/t9.6/t9.6_80.cif,320.0,9.600000381469727,80.0,-936.4083862304688,0.23140999674797058,-0.36913946,-2.8334556
L340_D0_U0,r340/t0/t0_0.cif,340.0,0.0,0.0,-936.46142578125,0.17836999893188477,3.2225125,2.4016025
L340_D0_U100,r340/t0/t0_100.cif,340.0,0.0,100.0,-936.25390625,0.3858700096607208,2.7260075,-2.1131132
L340_D0_U120,r340/t0/t0_120.cif,340.0,0.0,120.0,-936.2515258789062,0.3882800042629242,3.8649068,-1.063243
L340_D0_U140,r340/t0/t0_140.cif,340.0,0.0,140.0,-936.1392822265625,0.500540018081665,3.1587102,1.7215046
L340_D0_U160,r340/t0/t0_160.cif,340.0,0.0,160.0,-935.9752807617188,0.6645399928092957,3.2795713,2.8969588
L340_D0_U180,r340/t0/t0_180.cif,340.0,0.0,180.0,-935.9199829101562,0.719789981842041,3.5818117,3.222888
L340_D0_U20,r340/t0/t0_20.cif,340.0,0.0,20.0,-936.2183837890625,0.4214400053024292,5.907576,4.1609178
L340_D0_U200,r340/t0/t0_200.cif,340.0,0.0,200.0,-935.9463500976562,0.6934400200843811,6.7500153,1.9600319
L340_D0_U220,r340/t0/t0_220.cif,340.0,0.0,220.0,-936.0938110351562,0.545989990234375,6.529715,1.6945916
L340_D0_U240,r340/t0/t0_240.cif,340.0,0.0,240.0,-936.140869140625,0.49893999099731445,3.835064,-2.8152761
L340_D0_U260,r340/t0/t0_260.cif,340.0,0.0,260.0,-936.2579956054688,0.3818100094795227,3.4958913,-2.937148
L340_D0_U280,r340/t0/t0_280.cif,340.0,0.0,280.0,-936.343017578125,0.29677000641822815,-0.36640882,-3.3080235
L340_D0_U300,r340/t0/t0_300.cif,340.0,0.0,300.0,-936.4769897460938,0.1628199964761734,2.684387,-1.7651236
L340_D0_U320,r340/t0/t0_320.cif,340.0,0.0,320.0,-936.5072021484375,0.13256999850273132,2.9728074,1.4878874
L340_D0_U340,r340/t0/t0_340.cif,340.0,0.0,340.0,-936.4871826171875,0.1526300013065338,3.0809627,1.7802005
L340_D0_U40,r340/t0/t0_40.cif,340.0,0.0,40.0,-936.1028442382812,0.5369399785995483,6.3416142,5.048652
L340_D0_U60,r340/t0/t0_60.cif,340.0,0.0,60.0,-935.9926147460938,0.6472100019454956,5.829055,6.0958986
L340_D0_U80,r340/t0/t0_80.cif,340.0,0.0,80.0,-936.1790771484375,0.46074000000953674,-0.39802358,-3.3739264
L340_D1.2_U0,r340/t1.2/t1.2_0.cif,340.0,1.2000000476837158,0.0,-936.3274536132812,0.3123300075531006,3.2101493,2.4429653
L340_D1.2_U100,r340/t1.2/t1.2_100.cif,340.0,1.2000000476837158,100.0,-936.219482421875,0.4202899932861328,2.760523,-2.1411104
L340_D1.2_U120,r340/t1.2/t1.2_120.cif,340.0,1.2000000476837158,120.0,-936.2883911132812,0.3514299988746643,3.8390918,-1.0533228
L340_D1.2_U140,r340/t1.2/t1.2_140.cif,340.0,1.2000000476837158,140.0,-936.2626953125,0.3770799934864044,3.0471973,1.5198056
L340_D1.2_U160,r340/t1.2/t1.2_160.cif,340.0,1.2000000476837158,160.0,-936.0797119140625,0.5600799918174744,3.2389421,2.8770263
L340_D1.2_U180,r340/t1.2/t1.2_180.cif,340.0,1.2000000476837158,180.0,-936.1373901367188,0.5024300217628479,3.5959132,3.265675
L340_D1.2_U20,r340/t1.2/t1.2_20.cif,340.0,1.2000000476837158,20.0,-936.1741333007812,0.46568000316619873,5.904638,4.1323814
L340_D1.2_U200,r340/t1.2/t1.2_200.cif,340.0,1.2000000476837158,200.0,-936.535888671875,0.10390999913215637,6.3025618,1.5904162
L340_D1.2_U220,r340/t1.2/t1.2_220.cif,340.0,1.2000000476837158,220.0,-936.70361328125,-0.06379999965429306,-1.5839297,-1.4261569
L340_D1.2_U240,r340/t1.2/t1.2_240.cif,340.0,1.2000000476837158,240.0,-936.7297973632812,-0.08997000008821487,3.163192,-3.4633708
L340_D1.2_U260,r340/t1.2/t1.2_260.cif,340.0,1.2000000476837158,260.0,-936.5576782226562,0.08211000263690948,3.213284,-3.4382267
L340_D1.2_U280,r340/t1.2/t1.2_280.cif,340.0,1.2000000476837158,280.0,-936.1817016601562,0.458079993724823,-0.38359758,-3.391429
L340_D1.2_U300,r340/t1.2/t1.2_300.cif,340.0,1.2000000476837158,300.0,-936.4309692382812,0.2088399976491928,2.706126,-1.8075696
L340_D1.2_U320,r340/t1.2/t1.2_320.cif,340.0,1.2000000476837158,320.0,-936.4784545898438,0.16132999956607819,2.9574428,1.4999434
L340_D1.2_U340,r340/t1.2/t1.2_340.cif,340.0,1.2000000476837158,340.0,-936.4193725585938,0.22044000029563904,3.0916018,2.1146274
L340_D1.2_U40,r340/t1.2/t1.2_40.cif,340.0,1.2000000476837158,40.0,-936.120361328125,0.5194200277328491,6.364134,5.0255456
L340_D1.2_U60,r340/t1.2/t1.2_60.cif,340.0,1.2000000476837158,60.0,-935.99267578125,0.6470999717712402,6.062198,5.826529
L340_D1.2_U80,r340/t1.2/t1.2_80.cif,340.0,1.2000000476837158,80.0,-936.14599609375,0.4938099980354309,-0.40853685,-3.393291
L340_D2.4_U0,r340/t2.4/t2.4_0.cif,340.0,2.4000000953674316,0.0,-936.2537231445312,0.38609999418258667,3.2366583,2.5000713
L340_D2.4_U100,r340/t2.4/t2.4_100.cif,340.0,2.4000000953674316,100.0,-936.2019653320312,0.4378100037574768,2.758008,-2.1310656
L340_D2.4_U120,r340/t2.4/t2.4_120.cif,340.0,2.4000000953674316,120.0,-936.2613525390625,0.37843000888824463,3.8390017,-1.04511
L340_D2.4_U140,r340/t2.4/t2.4_140.cif,340.0,2.4000000953674316,140.0,-936.2947998046875,0.34501999616622925,3.0321064,1.422168
L340_D2.4_U160,r340/t2.4/t2.4_160.cif,340.0,2.4000000953674316,160.0,-936.1796875,0.4601300060749054,3.2220876,2.7814183
L340_D2.4_U180,r340/t2.4/t2.4_180.cif,340.0,2.4000000953674316,180.0,-936.2758178710938,0.36399000883102417,3.6181128,3.2505882
L340_D2.4_U20,r340/t2.4/t2.4_20.cif,340.0,2.4000000953674316,20.0,-936.1064453125,0.5333300232887268,5.9115186,4.1450844
L340_D2.4_U200,r340/t2.4/t2.4_200.cif,340.0,2.4000000953674316,200.0,-936.70849609375,-0.06870000064373016,6.262441,1.566442
L340_D2.4_U220,r340/t2.4/t2.4_220.cif,340.0,2.4000000953674316,220.0,-936.817138671875,-0.17732000350952148,-1.5856609,-1.427964
L340_D2.4_U240,r340/t2.4/t2.4_240.cif,340.0,2.4000000953674316,240.0,-936.2428588867188,0.3969399929046631,3.1524436,1.6141258
L340_D2.4_U260,r340/t2.4/t2.4_260.cif,340.0,2.4000000953674316,260.0,-936.7349853515625,-0.09516000002622604,3.215701,-3.4390678
L340_D2.4_U280,r340/t2.4/t2.4_280.cif,340.0,2.4000000953674316,280.0,-936.1677856445312,0.4720200002193451,-0.390019,-3.3999054
L340_D2.4_U300,r340/t2.4/t2.4_300.cif,340.0,2.4000000953674316,300.0,-936.20361328125,0.4361799955368042,2.6865041,-1.8361403
L340_D2.4_U320,r340/t2.4/t2.4_320.cif,340.0,2.4000000953674316,320.0,-936.163330078125,0.476500004529953,2.9166193,1.8991711
L340_D2.4_U340,r340/t2.4/t2.4_340.cif,340.0,2.4000000953674316,340.0,-936.1998901367188,0.43988001346588135,3.1388333,2.2815967
L340_D2.4_U40,r340/t2.4/t2.4_40.cif,340.0,2.4000000953674316,40.0,-936.2222290039062,0.41756999492645264,6.2584476,5.345957
L340_D2.4_U60,r340/t2.4/t2.4_60.cif,340.0,2.4000000953674316,60.0,-936.1409301757812,0.4988499879837036,6.193508,5.706962
L340_D2.4_U80,r340/t2.4/t2.4_80.cif,340.0,2.4000000953674316,80.0,-936.2844848632812,0.35530999302864075,-0.4105352,-3.3697
L340_D3.6_U0,r340/t3.6/t3.6_0.cif,340.0,3.5999999046325684,0.0,-936.119384765625,0.5204300284385681,3.1908877,2.4567971
L340_D3.6_U100,r340/t3.6/t3.6_100.cif,340.0,3.5999999046325684,100.0,-936.3237915039062,0.3160000145435333,2.7312505,-2.0923688
L340_D3.6_U120,r340/t3.6/t3.6_120.cif,340.0,3.5999999046325684,120.0,-936.1865234375,0.4532800018787384,3.8744442,-1.0717895
L340_D3.6_U140,r340/t3.6/t3.6_140.cif,340.0,3.5999999046325684,140.0,-936.0944213867188,0.5453799962997437,0.58652914,1.3609989
L340_D3.6_U160,r340/t3.6/t3.6_160.cif,340.0,3.5999999046325684,160.0,-936.3990478515625,0.24077999591827393,3.1596828,2.6201491
L340_D3.6_U180,r340/t3.6/t3.6_180.cif,340.0,3.5999999046325684,180.0,-936.3594970703125,0.2803100049495697,3.5686822,3.2030652
L340_D3.6_U20,r340/t3.6/t3.6_20.cif,340.0,3.5999999046325684,20.0,-936.0404052734375,0.5993800163269043,5.86419,4.126153
L340_D3.6_U200,r340/t3.6/t3.6_200.cif,340.0,3.5999999046325684,200.0,-936.702392578125,-0.06261999905109406,6.276261,1.6118127
L340_D3.6_U220,r340/t3.6/t3.6_220.cif,340.0,3.5999999046325684,220.0,-936.8508911132812,-0.2110700011253357,-1.5859867,-1.4276996
L340_D3.6_U240,r340/t3.6/t3.6_240.cif,340.0,3.5999999046325684,240.0,-936.8012084960938,-0.1614300012588501,3.268339,-3.0196617
L340_D3.6_U260,r340/t3.6/t3.6_260.cif,340.0,3.5999999046325684,260.0,-936.4541625976562,0.18564000725746155,3.4534626,-2.8763623
L340_D3.6_U280,r340/t3.6/t3.6_280.cif,340.0,3.5999999046325684,280.0,-936.3294067382812,0.31036999821662903,-0.40747705,-3.3619916
L340_D3.6_U300,r340/t3.6/t3.6_300.cif,340.0,3.5999999046325684,300.0,-936.6139526367188,0.025849999859929085,2.634305,-1.8657938
L340_D3.6_U320,r340/t3.6/t3.6_320.cif,340.0,3.5999999046325684,320.0,-936.524658203125,0.1151299998164177,2.9271307,1.5301714
L340_D3.6_U340,r340/t3.6/t3.6_340.cif,340.0,3.5999999046325684,340.0,-936.5,0.13979999721050262,3.070902,1.6391397
L340_D3.6_U40,r340/t3.6/t3.6_40.cif,340.0,3.5999999046325684,40.0,-936.2544555664062,0.3853299915790558,6.254872,5.363767
L340_D3.6_U60,r340/t3.6/t3.6_60.cif,340.0,3.5999999046325684,60.0,-936.331298828125,0.3085100054740906,6.18832,5.7616215
L340_D3.6_U80,r340/t3.6/t3.6_80.cif,340.0,3.5999999046325684,80.0,-936.5995483398438,0.04024000093340874,-0.18144354,-2.9606874
L340_D4.8_U0,r340/t4.8/t4.8_0.cif,340.0,4.800000190734863,0.0,-936.765869140625,-0.12605999410152435,3.4948664,1.1312058
L340_D4.8_U100,r340/t4.8/t4.8_100.cif,340.0,4.800000190734863,100.0,-936.8253173828125,-0.18554000556468964,2.4492774,-2.1554449
L340_D4.8_U120,r340/t4.8/t4.8_120.cif,340.0,4.800000190734863,120.0,-936.4879150390625,0.15191000699996948,3.8616564,-1.077973
L340_D4.8_U140,r340/t4.8/t4.8_140.cif,340.0,4.800000190734863,140.0,-936.9547729492188,-0.31494998931884766,3.234077,1.1822655
L340_D4.8_U160,r340/t4.8/t4.8_160.cif,340.0,4.800000190734863,160.0,-936.5533447265625,0.08642999827861786,3.112078,1.8478999
L340_D4.8_U180,r340/t4.8/t4.8_180.cif,340.0,4.800000190734863,180.0,-936.3146362304688,0.32517001032829285,3.6394777,3.2526252
L340_D4.8_U20,r340/t4.8/t4.8_20.cif,340.0,4.800000190734863,20.0,-936.0303955078125,0.6094300150871277,5.8777633,4.153683
L340_D4.8_U200,r340/t4.8/t4.8_200.cif,340.0,4.800000190734863,200.0,-936.72998046875,-0.09018000215291977,6.3248153,1.5953659
L340_D4.8_U220,r340/t4.8/t4.8_220.cif,340.0,4.800000190734863,220.0,-936.7913818359375,-0.15158000588417053,-1.5875181,-1.4327828
L340_D4.8_U240,r340/t4.8/t4.8_240.cif,340.0,4.800000190734863,240.0,-936.6348266601562,0.004999999888241291,3.7545118,-2.7969155
L340_D4.8_U260,r340/t4.8/t4.8_260.cif,340.0,4.800000190734863,260.0,-936.45654296875,0.18328000605106354,3.4877524,-2.9145648
L340_D4.8_U280,r340/t4.8/t4.8_280.cif,340.0,4.800000190734863,280.0,-936.3938598632812,0.24592000246047974,-0.37725952,-3.3205636
L340_D4.8_U300,r340/t4.8/t4.8_300.cif,340.0,4.800000190734863,300.0,-936.7662353515625,-0.12644000351428986,2.6595395,-1.8725779
L340_D4.8_U320,r340/t4.8/t4.8_320.cif,340.0,4.800000190734863,320.0,-936.636474609375,0.0033100000582635403,2.9818738,1.5007962
L340_D4.8_U340,r340/t4.8/t4.8_340.cif,340.0,4.800000190734863,340.0,-936.6924438476562,-0.05266999825835228,3.055216,1.5500985
L340_D4.8_U40,r340/t4.8/t4.8_40.cif,340.0,4.800000190734863,40.0,-936.2984008789062,0.34136998653411865,6.215478,5.5864425
L340_D4.8_U60,r340/t4.8/t4.8_60.cif,340.0,4.800000190734863,60.0,-936.4132080078125,0.22658999264240265,6.183103,5.7319517
L340_D4.8_U80,r340/t4.8/t4.8_80.cif,340.0,4.800000190734863,80.0,-936.8789672851562,-0.2391500025987625,0.1403164,-2.8072665
L340_D6_U0,r340/t6.0/t6.0_0.cif,340.0,6.0,0.0,-936.0972290039062,0.5425900220870972,3.2572966,2.3659606
L340_D6_U100,r340/t6.0/t6.0_100.cif,340.0,6.0,100.0,-936.8502197265625,-0.210439994931221,2.496062,-2.0901725
L340_D6_U120,r340/t6.0/t6.0_120.cif,340.0,6.0,120.0,-936.5692138671875,0.07061000168323517,3.8510659,-1.0580207
L340_D6_U140,r340/t6.0/t6.0_140.cif,340.0,6.0,140.0,-936.685546875,-0.04574999958276749,3.0434546,1.6013244
L340_D6_U160,r340/t6.0/t6.0_160.cif,340.0,6.0,160.0,-936.20263671875,0.4371800124645233,3.2372477,2.829041
L340_D6_U180,r340/t6.0/t6.0_180.cif,340.0,6.0,180.0,-936.2862548828125,0.353549987077713,3.654949,3.281546
L340_D6_U20,r340/t6.0/t6.0_20.cif,340.0,6.0,20.0,-936.1074829101562,0.5323100090026855,5.9732447,4.181369
L340_D6_U200,r340/t6.0/t6.0_200.cif,340.0,6.0,200.0,-936.6270141601562,0.01278000045567751,6.3421564,1.5780504
L340_D6_U220,r340/t6.0/t6.0_220.cif,340.0,6.0,220.0,-936.6002197265625,0.03957999870181084,6.350585,1.546335
L340_D6_U240,r340/t6.0/t6.0_240.cif,340.0,6.0,240.0,-936.5440673828125,0.09574999660253525,3.7494879,-2.7939656
L340_D6_U260,r340/t6.0/t6.0_260.cif,340.0,6.0,260.0,-936.45361328125,0.18616999685764313,3.4427407,-2.9052358
L340_D6_U280,r340/t6.0/t6.0_280.cif,340.0,6.0,280.0,-936.3980712890625,0.24172000586986542,-0.33018038,-3.2384574
L340_D6_U300,r340/t6.0/t6.0_300.cif,340.0,6.0,300.0,-936.31640625,0.3234100043773651,2.6460755,-1.8745987
L340_D6_U320,r340/t6.0/t6.0_320.cif,340.0,6.0,320.0,-935.9164428710938,0.7233800292015076,3.0284321,2.06984
L340_D6_U340,r340/t6.0/t6.0_340.cif,340.0,6.0,340.0,-935.9508666992188,0.6889100074768066,3.202693,2.327133
L340_D6_U40,r340/t6.0/t6.0_40.cif,340.0,6.0,40.0,-936.144775390625,0.49500998854637146,6.3350925,5.1081233
