structure_id,relative_cif_path,cluster_label,energy,delta_energy,lower_rotation,displacement,upper_rotation
L0_D8.4_U20,r0/t8.4/t8.4_20.cif,2,-936.2846069335938,0.3552199900150299,0.0,8.399999618530273,20.0
L340_D2.4_U80,r340/t2.4/t2.4_80.cif,2,-936.2844848632812,0.3553099930286407,340.0,2.400000095367432,80.0
L80_D9.6_U0,r80/t9.6/t9.6_0.cif,2,-936.284423828125,0.3553699851036072,80.0,9.600000381469728,0.0
L80_D7.2_U0,r80/t7.2/t7.2_0.cif,2,-936.2841796875,0.3555899858474731,80.0,7.199999809265137,0.0
L180_D7.2_U0,r180/t7.2/t7.2_0.cif,2,-936.2838745117188,0.3559300005435943,180.0,7.199999809265137,0.0
L0_D7.2_U240,r0/t7.2/t7.2_240.cif,2,-936.2835083007812,0.3562799990177154,0.0,7.199999809265137,240.0
L180_D4.8_U240,r180/t4.8/t4.8_240.cif,2,-936.283203125,0.35657998919487,180.0,4.800000190734863,240.0
L180_D9.6_U80,r180/t9.6/t9.6_80.cif,2,-936.2830200195312,0.3567900061607361,180.0,9.600000381469728,80.0
L340_D8.4_U240,r340/t8.4/t8.4_240.cif,2,-936.282958984375,0.3568499982357025,340.0,8.399999618530273,240.0
L0_D0_U300,r0/t0/t0_300.cif,2,-936.2823486328124,0.357479989528656,0.0,0.0,300.0
L140_D9.6_U300,r140/t9.6/t9.6_300.cif,2,-936.2817993164062,0.3580000102519989,140.0,9.600000381469728,300.0
L40_D1.2_U80,r40/t1.2/t1.2_80.cif,2,-936.28173828125,0.3580799996852875,40.0,1.2000000476837158,80.0
L100_D3.6_U180,r100/t3.6/t3.6_180.cif,2,-936.2815551757812,0.3582299947738647,100.0,3.5999999046325684,180.0
L340_D9.6_U100,r340/t9.6/t9.6_100.cif,2,-936.281005859375,0.3587799966335296,340.0,9.600000381469728,100.0
L260_D4.8_U320,r260/t4.8/t4.8_320.cif,2,-936.2808837890624,0.3589000105857849,260.0,4.800000190734863,320.0
L80_D8.4_U0,r80/t8.4/t8.4_0.cif,2,-936.2807006835938,0.3590900003910064,80.0,8.399999618530273,0.0
L20_D4.8_U220,r20/t4.8/t4.8_220.cif,2,-936.2805786132812,0.3592300117015838,20.0,4.800000190734863,220.0
L260_D0_U40,r260/t0/t0_40.cif,2,-936.2800903320312,0.3596900105476379,260.0,0.0,40.0
L260_D6_U40,r260/t6.0/t6.0_40.cif,2,-936.2799072265624,0.3599199950695038,260.0,6.0,40.0
L120_D2.4_U120,r120/t2.4/t2.4_120.cif,2,-936.279296875,0.3604899942874908,120.0,2.400000095367432,120.0
L140_D2.4_U0,r140/t2.4/t2.4_0.cif,2,-936.2792358398438,0.3605700135231018,140.0,2.400000095367432,0.0
L0_D3.6_U200,r0/t3.6/t3.6_200.cif,2,-936.279052734375,0.3607400059700012,0.0,3.5999999046325684,200.0
L280_D2.4_U0,r280/t2.4/t2.4_0.cif,2,-936.279052734375,0.3607699871063232,280.0,2.400000095367432,0.0
L100_D3.6_U120,r100/t3.6/t3.6_120.cif,2,-936.2784423828124,0.3613499999046325,100.0,3.5999999046325684,120.0
L280_D0_U40,r280/t0/t0_40.cif,2,-936.2783203125,0.3615100085735321,280.0,0.0,40.0
L280_D7.2_U200,r280/t7.2/t7.2_200.cif,2,-936.2777099609376,0.3621200025081634,280.0,7.199999809265137,200.0
L140_D7.2_U300,r140/t7.2/t7.2_300.cif,2,-936.2767944335938,0.3629800081253052,140.0,7.199999809265137,300.0
L0_D9.6_U20,r0/t9.6/t9.6_20.cif,2,-936.2767333984376,0.3630400002002716,0.0,9.600000381469728,20.0
L220_D7.2_U20,r220/t7.2/t7.2_20.cif,2,-936.2760009765624,0.3637700080871582,220.0,7.199999809265137,20.0
L220_D1.2_U20,r220/t1.2/t1.2_20.cif,2,-936.2760009765624,0.3638199865818023,220.0,1.2000000476837158,20.0
L340_D2.4_U180,r340/t2.4/t2.4_180.cif,2,-936.2758178710938,0.3639900088310241,340.0,2.400000095367432,180.0
L100_D2.4_U0,r100/t2.4/t2.4_0.cif,2,-936.2744140625,0.3653799891471863,100.0,2.400000095367432,0.0
L260_D6_U0,r260/t6.0/t6.0_0.cif,2,-936.273193359375,0.3666200041770935,260.0,6.0,0.0
L20_D9.6_U20,r20/t9.6/t9.6_20.cif,2,-936.273193359375,0.3666299879550934,20.0,9.600000381469728,20.0
L20_D1.2_U0,r20/t1.2/t1.2_0.cif,2,-936.2720336914062,0.3677600026130676,20.0,1.2000000476837158,0.0
L280_D6_U320,r280/t6.0/t6.0_320.cif,2,-936.2719116210938,0.3678700029850006,280.0,6.0,320.0
L180_D0_U80,r180/t0/t0_80.cif,2,-936.2715454101562,0.3682799935340881,180.0,0.0,80.0
L260_D3.6_U40,r260/t3.6/t3.6_40.cif,2,-936.2713012695312,0.3684999942779541,260.0,3.5999999046325684,40.0
L180_D1.2_U80,r180/t1.2/t1.2_80.cif,2,-936.2705078125,0.3692899942398071,180.0,1.2000000476837158,80.0
L200_D0_U80,r200/t0/t0_80.cif,2,-936.2704467773438,0.3693400025367737,200.0,0.0,80.0
L260_D4.8_U0,r260/t4.8/t4.8_0.cif,2,-936.2704467773438,0.3693700134754181,260.0,4.800000190734863,0.0
L140_D8.4_U120,r140/t8.4/t8.4_120.cif,2,-936.2698364257812,0.3699600100517273,140.0,8.399999618530273,120.0
L220_D1.2_U80,r220/t1.2/t1.2_80.cif,2,-936.2695922851562,0.3702000081539154,220.0,1.2000000476837158,80.0
L140_D0_U300,r140/t0/t0_300.cif,2,-936.2687377929688,0.371069997549057,140.0,0.0,300.0
L280_D8.4_U200,r280/t8.4/t8.4_200.cif,2,-936.2678833007812,0.3719399869441986,280.0,8.399999618530273,200.0
L0_D4.8_U200,r0/t4.8/t4.8_200.cif,2,-936.2677612304688,0.3720499873161316,0.0,4.800000190734863,200.0
L220_D2.4_U60,r220/t2.4/t2.4_60.cif,2,-936.2677001953124,0.3721199929714203,220.0,2.400000095367432,60.0
L0_D8.4_U120,r0/t8.4/t8.4_120.cif,2,-936.2675170898438,0.3722899854183197,0.0,8.399999618530273,120.0
L120_D7.2_U120,r120/t7.2/t7.2_120.cif,2,-936.2673950195312,0.3724299967288971,120.0,7.199999809265137,120.0
L120_D4.8_U240,r120/t4.8/t4.8_240.cif,2,-936.2669067382812,0.3729200065135956,120.0,4.800000190734863,240.0
L0_D7.2_U80,r0/t7.2/t7.2_80.cif,2,-936.2665405273438,0.3732599914073944,0.0,7.199999809265137,80.0
L140_D6_U300,r140/t6.0/t6.0_300.cif,2,-936.26611328125,0.3736799955368042,140.0,6.0,300.0
L140_D2.4_U300,r140/t2.4/t2.4_300.cif,2,-936.2655029296876,0.3743200004100799,140.0,2.400000095367432,300.0
L140_D4.8_U200,r140/t4.8/t4.8_200.cif,2,-936.2650146484376,0.374779999256134,140.0,4.800000190734863,200.0
L180_D0_U200,r180/t0/t0_200.cif,2,-936.2646484375,0.3751299977302551,180.0,0.0,200.0
L300_D4.8_U340,r300/t4.8/t4.8_340.cif,2,-936.2640380859376,0.3757399916648865,300.0,4.800000190734863,340.0
L280_D9.6_U200,r280/t9.6/t9.6_200.cif,2,-936.2638549804688,0.3759300112724304,280.0,9.600000381469728,200.0
L120_D4.8_U100,r120/t4.8/t4.8_100.cif,2,-936.2638549804688,0.3759399950504303,120.0,4.800000190734863,100.0
L280_D3.6_U340,r280/t3.6/t3.6_340.cif,2,-936.2636108398438,0.3761799931526184,280.0,3.5999999046325684,340.0
L120_D3.6_U240,r120/t3.6/t3.6_240.cif,2,-936.2632446289062,0.3765600025653839,120.0,3.5999999046325684,240.0
L260_D2.4_U40,r260/t2.4/t2.4_40.cif,2,-936.26318359375,0.3765999972820282,260.0,2.400000095367432,40.0
L320_D2.4_U280,r320/t2.4/t2.4_280.cif,2,-936.2628784179688,0.3769499957561493,320.0,2.400000095367432,280.0
L340_D1.2_U140,r340/t1.2/t1.2_140.cif,2,-936.2626953125,0.3770799934864044,340.0,1.2000000476837158,140.0
L80_D3.6_U20,r80/t3.6/t3.6_20.cif,2,-936.2617797851562,0.3780499994754791,80.0,3.5999999046325684,20.0
L300_D1.2_U0,r300/t1.2/t1.2_0.cif,2,-936.26171875,0.3780699968338012,300.0,1.2000000476837158,0.0
L220_D2.4_U80,r220/t2.4/t2.4_80.cif,2,-936.261474609375,0.3783499896526336,220.0,2.400000095367432,80.0
L340_D2.4_U120,r340/t2.4/t2.4_120.cif,2,-936.2613525390624,0.3784300088882446,340.0,2.400000095367432,120.0
L80_D7.2_U340,r80/t7.2/t7.2_340.cif,2,-936.26123046875,0.3785600066184997,80.0,7.199999809265137,340.0
L20_D2.4_U220,r20/t2.4/t2.4_220.cif,2,-936.2605590820312,0.3792600035667419,20.0,2.400000095367432,220.0
L340_D8.4_U200,r340/t8.4/t8.4_200.cif,2,-936.259765625,0.3800599873065948,340.0,8.399999618530273,200.0
L260_D0_U140,r260/t0/t0_140.cif,2,-936.2593994140624,0.3803899884223938,260.0,0.0,140.0
L80_D4.8_U20,r80/t4.8/t4.8_20.cif,2,-936.2589721679688,0.3808099925518036,80.0,4.800000190734863,20.0
L340_D0_U260,r340/t0/t0_260.cif,2,-936.2579956054688,0.3818100094795227,340.0,0.0,260.0
L260_D0_U180,r260/t0/t0_180.cif,2,-936.2578735351562,0.3819099962711334,260.0,0.0,180.0
L260_D2.4_U340,r260/t2.4/t2.4_340.cif,2,-936.2577514648438,0.3820599913597107,260.0,2.400000095367432,340.0
L80_D6_U180,r80/t6.0/t6.0_180.cif,2,-936.2573852539062,0.3824000060558319,80.0,6.0,180.0
L320_D0_U120,r320/t0/t0_120.cif,2,-936.2569580078124,0.3828400075435638,320.0,0.0,120.0
L160_D6_U120,r160/t6.0/t6.0_120.cif,2,-936.2567138671876,0.3830800056457519,160.0,6.0,120.0
L20_D8.4_U20,r20/t8.4/t8.4_20.cif,2,-936.256591796875,0.3831799924373626,20.0,8.399999618530273,20.0
L120_D2.4_U100,r120/t2.4/t2.4_100.cif,2,-936.25634765625,0.383430004119873,120.0,2.400000095367432,100.0
L320_D7.2_U300,r320/t7.2/t7.2_300.cif,2,-936.2562255859376,0.3835499882698059,320.0,7.199999809265137,300.0
L340_D9.6_U200,r340/t9.6/t9.6_200.cif,2,-936.2557373046876,0.3840900063514709,340.0,9.600000381469728,200.0
L200_D4.8_U260,r200/t4.8/t4.8_260.cif,2,-936.2554321289062,0.3843899965286255,200.0,4.800000190734863,260.0
L0_D7.2_U260,r0/t7.2/t7.2_260.cif,2,-936.2553100585938,0.3844999969005584,0.0,7.199999809265137,260.0
L340_D8.4_U220,r340/t8.4/t8.4_220.cif,2,-936.2550659179688,0.3847599923610687,340.0,8.399999618530273,220.0
L140_D8.4_U300,r140/t8.4/t8.4_300.cif,2,-936.2547607421876,0.3850499987602234,140.0,8.399999618530273,300.0
L300_D2.4_U140,r300/t2.4/t2.4_140.cif,2,-936.2544555664062,0.3853200078010559,300.0,2.400000095367432,140.0
L340_D3.6_U40,r340/t3.6/t3.6_40.cif,2,-936.2544555664062,0.3853299915790558,340.0,3.5999999046325684,40.0
L20_D8.4_U60,r20/t8.4/t8.4_60.cif,2,-936.2542114257812,0.3856100142002105,20.0,8.399999618530273,60.0
L140_D6_U340,r140/t6.0/t6.0_340.cif,2,-936.2539672851562,0.385809987783432,140.0,6.0,340.0
L340_D0_U100,r340/t0/t0_100.cif,2,-936.25390625,0.3858700096607208,340.0,0.0,100.0
L340_D2.4_U0,r340/t2.4/t2.4_0.cif,2,-936.2537231445312,0.3860999941825866,340.0,2.400000095367432,0.0
L100_D0_U0,r100/t0/t0_0.cif,2,-936.25341796875,0.3864000141620636,100.0,0.0,0.0
L120_D7.2_U100,r120/t7.2/t7.2_100.cif,2,-936.2533569335938,0.3864400088787079,120.0,7.199999809265137,100.0
L320_D9.6_U200,r320/t9.6/t9.6_200.cif,2,-936.252685546875,0.3871200084686279,320.0,9.600000381469728,200.0
L140_D9.6_U260,r140/t9.6/t9.6_260.cif,2,-936.2522583007812,0.3875299990177154,140.0,9.600000381469728,260.0
L340_D0_U120,r340/t0/t0_120.cif,2,-936.2515258789062,0.3882800042629242,340.0,0.0,120.0
L340_D8.4_U120,r340/t8.4/t8.4_120.cif,2,-936.251220703125,0.388590008020401,340.0,8.399999618530273,120.0
L280_D1.2_U160,r280/t1.2/t1.2_160.cif,2,-936.2509765625,0.3888199925422668,280.0,1.2000000476837158,160.0
L40_D2.4_U80,r40/t2.4/t2.4_80.cif,2,-936.2507934570312,0.3890100121498108,40.0,2.400000095367432,80.0
L180_D9.6_U200,r180/t9.6/t9.6_200.cif,2,-936.2505493164062,0.389270007610321,180.0,9.600000381469728,200.0
L0_D6_U200,r0/t6.0/t6.0_200.cif,2,-936.2504272460938,0.3893699944019317,0.0,6.0,200.0
L0_D1.2_U20,r0/t1.2/t1.2_20.cif,2,-936.2503662109376,0.3894400000572204,0.0,1.2000000476837158,20.0
L20_D6_U220,r20/t6.0/t6.0_220.cif,2,-936.2501220703124,0.3896499872207641,20.0,6.0,220.0
L40_D0_U20,r40/t0/t0_20.cif,2,-936.25,0.3897700011730194,40.0,0.0,20.0
L300_D2.4_U0,r300/t2.4/t2.4_0.cif,2,-936.2490844726562,0.390720009803772,300.0,2.400000095367432,0.0
L100_D9.6_U0,r100/t9.6/t9.6_0.cif,2,-936.2483520507812,0.3914600014686584,100.0,9.600000381469728,0.0
L0_D1.2_U120,r0/t1.2/t1.2_120.cif,2,-936.2482299804688,0.3915799856185913,0.0,1.2000000476837158,120.0
L140_D3.6_U0,r140/t3.6/t3.6_0.cif,2,-936.2479858398438,0.3918200135231018,140.0,3.5999999046325684,0.0
L260_D3.6_U0,r260/t3.6/t3.6_0.cif,2,-936.2466430664062,0.3931699991226196,260.0,3.5999999046325684,0.0
L180_D1.2_U0,r180/t1.2/t1.2_0.cif,2,-936.2460327148438,0.3937599956989288,180.0,1.2000000476837158,0.0
L100_D3.6_U0,r100/t3.6/t3.6_0.cif,2,-936.2459106445312,0.3938899934291839,100.0,3.5999999046325684,0.0
L0_D7.2_U220,r0/t7.2/t7.2_220.cif,2,-936.2457885742188,0.393990010023117,0.0,7.199999809265137,220.0
L140_D3.6_U100,r140/t3.6/t3.6_100.cif,2,-936.2457275390624,0.3940800130367279,140.0,3.5999999046325684,100.0
L180_D6_U60,r180/t6.0/t6.0_60.cif,2,-936.2457275390624,0.3940800130367279,180.0,6.0,60.0
L220_D1.2_U60,r220/t1.2/t1.2_60.cif,2,-936.2456665039062,0.3941499888896942,220.0,1.2000000476837158,60.0
L180_D6_U80,r180/t6.0/t6.0_80.cif,2,-936.2454833984376,0.394320011138916,180.0,6.0,80.0
L300_D0_U120,r300/t0/t0_120.cif,2,-936.2452392578124,0.3945800065994262,300.0,0.0,120.0
L60_D7.2_U340,r60/t7.2/t7.2_340.cif,2,-936.244873046875,0.3949500024318695,60.0,7.199999809265137,340.0
L120_D8.4_U100,r120/t8.4/t8.4_100.cif,2,-936.2445068359376,0.3952699899673462,120.0,8.399999618530273,100.0
L80_D9.6_U200,r80/t9.6/t9.6_200.cif,2,-936.2442626953124,0.3955399990081787,80.0,9.600000381469728,200.0
L220_D2.4_U40,r220/t2.4/t2.4_40.cif,2,-936.2442626953124,0.3955599963665008,220.0,2.400000095367432,40.0
L100_D7.2_U340,r100/t7.2/t7.2_340.cif,2,-936.244140625,0.3956300020217895,100.0,7.199999809265137,340.0
L120_D7.2_U260,r120/t7.2/t7.2_260.cif,2,-936.2435302734376,0.3962700068950653,120.0,7.199999809265137,260.0
L220_D4.8_U20,r220/t4.8/t4.8_20.cif,2,-936.2433471679688,0.3964599967002868,220.0,4.800000190734863,20.0
L200_D8.4_U60,r200/t8.4/t8.4_60.cif,2,-936.2432250976562,0.396589994430542,200.0,8.399999618530273,60.0
L340_D2.4_U240,r340/t2.4/t2.4_240.cif,2,-936.2428588867188,0.3969399929046631,340.0,2.400000095367432,240.0
L20_D9.6_U80,r20/t9.6/t9.6_80.cif,2,-936.2425537109376,0.3972199857234955,20.0,9.600000381469728,80.0
L0_D0_U120,r0/t0/t0_120.cif,2,-936.2420654296876,0.3977200090885162,0.0,0.0,120.0
L160_D9.6_U220,r160/t9.6/t9.6_220.cif,2,-936.2417602539062,0.3980700075626373,160.0,9.600000381469728,220.0
L300_D1.2_U120,r300/t1.2/t1.2_120.cif,2,-936.241455078125,0.3983399868011474,300.0,1.2000000476837158,120.0
L140_D4.8_U100,r140/t4.8/t4.8_100.cif,2,-936.2412109375,0.3985599875450134,140.0,4.800000190734863,100.0
L280_D6_U0,r280/t6.0/t6.0_0.cif,2,-936.2407836914062,0.3990299999713897,280.0,6.0,0.0
L100_D1.2_U0,r100/t1.2/t1.2_0.cif,2,-936.240234375,0.3995400071144104,100.0,1.2000000476837158,0.0
L140_D0_U240,r140/t0/t0_240.cif,2,-936.2400512695312,0.3997400104999542,140.0,0.0,240.0
L0_D1.2_U220,r0/t1.2/t1.2_220.cif,2,-936.239990234375,0.3998099863529205,0.0,1.2000000476837158,220.0
L0_D9.6_U120,r0/t9.6/t9.6_120.cif,2,-936.2399291992188,0.3998999893665313,0.0,9.600000381469728,120.0
L260_D1.2_U140,r260/t1.2/t1.2_140.cif,2,-936.2398681640624,0.3999300003051758,260.0,1.2000000476837158,140.0
L260_D1.2_U160,r260/t1.2/t1.2_160.cif,2,-936.2398071289062,0.4000099897384643,260.0,1.2000000476837158,160.0
L100_D0_U320,r100/t0/t0_320.cif,2,-936.2393188476562,0.4005100131034851,100.0,0.0,320.0
L260_D2.4_U0,r260/t2.4/t2.4_0.cif,2,-936.2380981445312,0.4017199873924255,260.0,2.400000095367432,0.0
L0_D7.2_U160,r0/t7.2/t7.2_160.cif,2,-936.23681640625,0.4030100107192993,0.0,7.199999809265137,160.0
L80_D7.2_U200,r80/t7.2/t7.2_200.cif,2,-936.2366333007812,0.4031600058078766,80.0,7.199999809265137,200.0
L160_D6_U240,r160/t6.0/t6.0_240.cif,2,-936.2363891601562,0.4034099876880646,160.0,6.0,240.0
L280_D4.8_U340,r280/t4.8/t4.8_340.cif,2,-936.2361450195312,0.4036700129508972,280.0,4.800000190734863,340.0
L140_D2.4_U100,r140/t2.4/t2.4_100.cif,2,-936.23583984375,0.4039599895477295,140.0,2.400000095367432,100.0
L80_D4.8_U0,r80/t4.8/t4.8_0.cif,2,-936.2354736328124,0.4043000042438507,80.0,4.800000190734863,0.0
L140_D1.2_U120,r140/t1.2/t1.2_120.cif,2,-936.235107421875,0.4046700000762939,140.0,1.2000000476837158,120.0
L180_D6_U20,r180/t6.0/t6.0_20.cif,2,-936.2349243164062,0.4048599898815155,180.0,6.0,20.0
L340_D9.6_U20,r340/t9.6/t9.6_20.cif,2,-936.2346801757812,0.4050999879837036,340.0,9.600000381469728,20.0
L100_D9.6_U320,r100/t9.6/t9.6_320.cif,2,-936.2344970703124,0.4052799940109253,100.0,9.600000381469728,320.0
L160_D9.6_U200,r160/t9.6/t9.6_200.cif,2,-936.2344970703124,0.4052799940109253,160.0,9.600000381469728,200.0
L80_D1.2_U20,r80/t1.2/t1.2_20.cif,2,-936.234375,0.4054200053215027,80.0,1.2000000476837158,20.0
L20_D0_U260,r20/t0/t0_260.cif,2,-936.2334594726562,0.4063200056552887,20.0,0.0,260.0
L20_D8.4_U80,r20/t8.4/t8.4_80.cif,2,-936.2329711914062,0.406819999217987,20.0,8.399999618530273,80.0
L180_D3.6_U260,r180/t3.6/t3.6_260.cif,2,-936.232666015625,0.407150000333786,180.0,3.5999999046325684,260.0
L100_D1.2_U40,r100/t1.2/t1.2_40.cif,2,-936.2325439453124,0.4072299897670746,100.0,1.2000000476837158,40.0
L140_D9.6_U240,r140/t9.6/t9.6_240.cif,2,-936.232421875,0.4073800146579742,140.0,9.600000381469728,240.0
L20_D0_U80,r20/t0/t0_80.cif,2,-936.2319946289062,0.4077999889850616,20.0,0.0,80.0
L160_D1.2_U220,r160/t1.2/t1.2_220.cif,2,-936.23193359375,0.4078600108623504,160.0,1.2000000476837158,220.0
L0_D0_U220,r0/t0/t0_220.cif,2,-936.2314453125,0.4083800017833709,0.0,0.0,220.0
L320_D2.4_U0,r320/t2.4/t2.4_0.cif,2,-936.2305908203124,0.4092299938201904,320.0,2.400000095367432,0.0
L120_D9.6_U100,r120/t9.6/t9.6_100.cif,2,-936.2297973632812,0.4099900126457214,120.0,9.600000381469728,100.0
L140_D6_U100,r140/t6.0/t6.0_100.cif,2,-936.229736328125,0.4100399911403656,140.0,6.0,100.0
L160_D0_U200,r160/t0/t0_200.cif,2,-936.2296142578124,0.4101899862289428,160.0,0.0,200.0
L260_D1.2_U0,r260/t1.2/t1.2_0.cif,2,-936.2295532226562,0.4102300107479095,260.0,1.2000000476837158,0.0
L140_D2.4_U340,r140/t2.4/t2.4_340.cif,2,-936.2293090820312,0.4105199873447418,140.0,2.400000095367432,340.0
L340_D8.4_U20,r340/t8.4/t8.4_20.cif,2,-936.2291259765624,0.4106599986553192,340.0,8.399999618530273,20.0
L120_D6_U240,r120/t6.0/t6.0_240.cif,2,-936.2284545898438,0.4113300144672394,120.0,6.0,240.0
L200_D9.6_U60,r200/t9.6/t9.6_60.cif,2,-936.22802734375,0.4117999970912933,200.0,9.600000381469728,60.0
L20_D0_U60,r20/t0/t0_60.cif,2,-936.2279663085938,0.4118100106716156,20.0,0.0,60.0
L20_D0_U40,r20/t0/t0_40.cif,2,-936.2273559570312,0.4124200046062469,20.0,0.0,40.0
L80_D2.4_U40,r80/t2.4/t2.4_40.cif,2,-936.2271118164062,0.4126999974250793,80.0,2.400000095367432,40.0
L140_D1.2_U240,r140/t1.2/t1.2_240.cif,2,-936.2265625,0.413239985704422,140.0,1.2000000476837158,240.0
L140_D4.8_U0,r140/t4.8/t4.8_0.cif,2,-936.2265014648438,0.4133000075817108,140.0,4.800000190734863,0.0
L120_D3.6_U100,r120/t3.6/t3.6_100.cif,2,-936.2264404296876,0.4133700132369995,120.0,3.5999999046325684,100.0
L40_D0_U60,r40/t0/t0_60.cif,2,-936.2262573242188,0.413560003042221,40.0,0.0,60.0
L20_D7.2_U260,r20/t7.2/t7.2_260.cif,2,-936.2236938476562,0.4160900115966797,20.0,7.199999809265137,260.0
L220_D1.2_U200,r220/t1.2/t1.2_200.cif,2,-936.2230834960938,0.4167099893093109,220.0,1.2000000476837158,200.0
L320_D1.2_U120,r320/t1.2/t1.2_120.cif,2,-936.2227783203124,0.41703000664711,320.0,1.2000000476837158,120.0
L180_D3.6_U240,r180/t3.6/t3.6_240.cif,2,-936.222412109375,0.4174000024795532,180.0,3.5999999046325684,240.0
L140_D2.4_U140,r140/t2.4/t2.4_140.cif,2,-936.2222900390624,0.4175300002098083,140.0,2.400000095367432,140.0
L20_D9.6_U60,r20/t9.6/t9.6_60.cif,2,-936.2222290039062,0.4175699949264526,20.0,9.600000381469728,60.0
L340_D2.4_U40,r340/t2.4/t2.4_40.cif,2,-936.2222290039062,0.4175699949264526,340.0,2.400000095367432,40.0
L200_D0_U60,r200/t0/t0_60.cif,2,-936.2222290039062,0.4175899922847748,200.0,0.0,60.0
L220_D1.2_U40,r220/t1.2/t1.2_40.cif,2,-936.2220458984376,0.4177300035953522,220.0,1.2000000476837158,40.0
L140_D1.2_U260,r140/t1.2/t1.2_260.cif,2,-936.221923828125,0.4178600013256073,140.0,1.2000000476837158,260.0
L140_D3.6_U220,r140/t3.6/t3.6_220.cif,2,-936.221923828125,0.4178999960422516,140.0,3.5999999046325684,220.0
L160_D4.8_U220,r160/t4.8/t4.8_220.cif,2,-936.2216796875,0.4180899858474731,160.0,4.800000190734863,220.0
L20_D1.2_U80,r20/t1.2/t1.2_80.cif,2,-936.2213745117188,0.4184199869632721,20.0,1.2000000476837158,80.0
L280_D3.6_U40,r280/t3.6/t3.6_40.cif,2,-936.2213745117188,0.4184499979019165,280.0,3.5999999046325684,40.0
L140_D0_U180,r140/t0/t0_180.cif,2,-936.2210693359376,0.4187299907207489,140.0,0.0,180.0
L80_D7.2_U20,r80/t7.2/t7.2_20.cif,2,-936.2207641601562,0.4190599918365478,80.0,7.199999809265137,20.0
L120_D9.6_U340,r120/t9.6/t9.6_340.cif,2,-936.2202758789062,0.419510006904602,120.0,9.600000381469728,340.0
L340_D1.2_U100,r340/t1.2/t1.2_100.cif,2,-936.219482421875,0.4202899932861328,340.0,1.2000000476837158,100.0
L180_D7.2_U60,r180/t7.2/t7.2_60.cif,2,-936.2193603515624,0.4204399883747101,180.0,7.199999809265137,60.0
L320_D3.6_U20,r320/t3.6/t3.6_20.cif,2,-936.2190551757812,0.4207600057125091,320.0,3.5999999046325684,20.0
L220_D0_U20,r220/t0/t0_20.cif,2,-936.2188720703124,0.4208999872207641,220.0,0.0,20.0
L120_D0_U100,r120/t0/t0_100.cif,2,-936.2188720703124,0.4209299981594085,120.0,0.0,100.0
L320_D2.4_U40,r320/t2.4/t2.4_40.cif,2,-936.2188110351562,0.420989990234375,320.0,2.400000095367432,40.0
L320_D0_U200,r320/t0/t0_200.cif,2,-936.21875,0.4210300147533417,320.0,0.0,200.0
L80_D0_U160,r80/t0/t0_160.cif,2,-936.2186279296876,0.4212000072002411,80.0,0.0,160.0
L20_D4.8_U80,r20/t4.8/t4.8_80.cif,2,-936.2184448242188,0.4213699996471405,20.0,4.800000190734863,80.0
L340_D0_U20,r340/t0/t0_20.cif,2,-936.2183837890624,0.4214400053024292,340.0,0.0,20.0
L160_D7.2_U260,r160/t7.2/t7.2_260.cif,2,-936.2177734375,0.4220199882984161,160.0,7.199999809265137,260.0
L140_D6_U200,r140/t6.0/t6.0_200.cif,2,-936.2166137695312,0.4231800138950348,140.0,6.0,200.0
L180_D4.8_U220,r180/t4.8/t4.8_220.cif,2,-936.2166137695312,0.4231899976730346,180.0,4.800000190734863,220.0
L140_D3.6_U300,r140/t3.6/t3.6_300.cif,2,-936.2164916992188,0.423330008983612,140.0,3.5999999046325684,300.0
L160_D6_U220,r160/t6.0/t6.0_220.cif,2,-936.2153930664062,0.4244099855422973,160.0,6.0,220.0
L120_D6_U320,r120/t6.0/t6.0_320.cif,2,-936.2150268554688,0.4248000085353851,120.0,6.0,320.0
L320_D9.6_U120,r320/t9.6/t9.6_120.cif,2,-936.2144165039062,0.4253900051116943,320.0,9.600000381469728,120.0
L280_D2.4_U40,r280/t2.4/t2.4_40.cif,2,-936.2141723632812,0.425599992275238,280.0,2.400000095367432,40.0
L300_D2.4_U160,r300/t2.4/t2.4_160.cif,2,-936.2138671875,0.4259600043296814,300.0,2.400000095367432,160.0
L280_D7.2_U40,r280/t7.2/t7.2_40.cif,2,-936.21337890625,0.4264200031757355,280.0,7.199999809265137,40.0
L40_D1.2_U60,r40/t1.2/t1.2_60.cif,2,-936.2127075195312,0.4270699918270111,40.0,1.2000000476837158,60.0
L100_D8.4_U320,r100/t8.4/t8.4_320.cif,2,-936.212646484375,0.4271300137042999,100.0,8.399999618530273,320.0
L340_D9.6_U240,r340/t9.6/t9.6_240.cif,2,-936.212646484375,0.4271799921989441,340.0,9.600000381469728,240.0
L140_D4.8_U220,r140/t4.8/t4.8_220.cif,2,-936.2120361328124,0.4277499914169311,140.0,4.800000190734863,220.0
L260_D8.4_U40,r260/t8.4/t8.4_40.cif,2,-936.2116088867188,0.4281699955463409,260.0,8.399999618530273,40.0
L180_D4.8_U260,r180/t4.8/t4.8_260.cif,2,-936.2115478515624,0.4282299876213074,180.0,4.800000190734863,260.0
L20_D6_U80,r20/t6.0/t6.0_80.cif,2,-936.2115478515624,0.4282400012016296,20.0,6.0,80.0
L80_D0_U180,r80/t0/t0_180.cif,2,-936.21142578125,0.4284000098705292,80.0,0.0,180.0
