,file_id,r_bottom,displacement,r_upper,energy_values_experimental,adjusted_energy
1044,r20_t4.8_t4.8_0_transformed.cif,20,4.8,0,-936.16842,0.4713800000000674
1045,r20_t4.8_t4.8_100_transformed.cif,20,4.8,100,-936.51305,0.1267500000000154
1046,r20_t4.8_t4.8_120_transformed.cif,20,4.8,120,-936.5792,0.0606000000000221
1047,r20_t4.8_t4.8_140_transformed.cif,20,4.8,140,-936.37492,0.2648800000000619
1048,r20_t4.8_t4.8_160_transformed.cif,20,4.8,160,-936.0867,0.5531000000000859
1049,r20_t4.8_t4.8_180_transformed.cif,20,4.8,180,-936.01983,0.6199700000000803
1050,r20_t4.8_t4.8_200_transformed.cif,20,4.8,200,-936.07159,0.5682100000000219
1051,r20_t4.8_t4.8_20_transformed.cif,20,4.8,20,-936.09211,0.5476899999999887
1052,r20_t4.8_t4.8_220_transformed.cif,20,4.8,220,-936.28057,0.359230000000025
1053,r20_t4.8_t4.8_240_transformed.cif,20,4.8,240,-936.4922,0.1476000000000112
1054,r20_t4.8_t4.8_260_transformed.cif,20,4.8,260,-936.52694,0.1128600000000688
1055,r20_t4.8_t4.8_280_transformed.cif,20,4.8,280,-936.47842,0.1613800000000083
1056,r20_t4.8_t4.8_300_transformed.cif,20,4.8,300,-936.50051,0.1392900000000736
1057,r20_t4.8_t4.8_320_transformed.cif,20,4.8,320,-936.39929,0.2405100000000857
1058,r20_t4.8_t4.8_340_transformed.cif,20,4.8,340,-936.54833,0.0914700000000721
1059,r20_t4.8_t4.8_40_transformed.cif,20,4.8,40,-936.08653,0.5532699999999977
1060,r20_t4.8_t4.8_60_transformed.cif,20,4.8,60,-936.07804,0.5617600000000493
1061,r20_t4.8_t4.8_80_transformed.cif,20,4.8,80,-936.21843,0.4213700000000244
1062,r20_t6.0_t6.0_0_transformed.cif,20,6.0,0,-936.13952,0.5002800000000889
1063,r20_t6.0_t6.0_100_transformed.cif,20,6.0,100,-936.66996,-0.0301599999999098
1064,r20_t6.0_t6.0_120_transformed.cif,20,6.0,120,-936.58758,0.0522200000000339
1065,r20_t6.0_t6.0_140_transformed.cif,20,6.0,140,-936.33359,0.3062100000000782
1066,r20_t6.0_t6.0_160_transformed.cif,20,6.0,160,-936.13997,0.4998300000000881
1067,r20_t6.0_t6.0_180_transformed.cif,20,6.0,180,-936.04331,0.5964900000000171
1068,r20_t6.0_t6.0_200_transformed.cif,20,6.0,200,-936.1007,0.5391000000000759
1069,r20_t6.0_t6.0_20_transformed.cif,20,6.0,20,-936.08741,0.5523900000000594
1070,r20_t6.0_t6.0_220_transformed.cif,20,6.0,220,-936.25015,0.3896500000000742
1071,r20_t6.0_t6.0_240_transformed.cif,20,6.0,240,-936.39833,0.2414700000000493
1072,r20_t6.0_t6.0_260_transformed.cif,20,6.0,260,-936.39793,0.2418700000000626
1073,r20_t6.0_t6.0_280_transformed.cif,20,6.0,280,-936.35753,0.2822700000000395
1074,r20_t6.0_t6.0_300_transformed.cif,20,6.0,300,-936.43881,0.200990000000047
1075,r20_t6.0_t6.0_320_transformed.cif,20,6.0,320,-936.28261,0.3571900000000596
1076,r20_t6.0_t6.0_340_transformed.cif,20,6.0,340,-936.20912,0.4306800000000521
1077,r20_t6.0_t6.0_40_transformed.cif,20,6.0,40,-936.0753,0.5645000000000664
1078,r20_t6.0_t6.0_60_transformed.cif,20,6.0,60,-936.07731,0.5624900000000252
1079,r20_t6.0_t6.0_80_transformed.cif,20,6.0,80,-936.21156,0.4282400000000734
1080,r20_t7.2_t7.2_0_transformed.cif,20,7.2,0,-936.21098,0.428820000000087
1081,r20_t7.2_t7.2_100_transformed.cif,20,7.2,100,-936.34275,0.2970500000000129
1082,r20_t7.2_t7.2_120_transformed.cif,20,7.2,120,-936.26038,0.3794199999999819
1083,r20_t7.2_t7.2_140_transformed.cif,20,7.2,140,-936.2544,0.3854000000000042
1084,r20_t7.2_t7.2_160_transformed.cif,20,7.2,160,-936.20417,0.4356300000000601
1085,r20_t7.2_t7.2_180_transformed.cif,20,7.2,180,-936.06539,0.5744100000000572
1086,r20_t7.2_t7.2_200_transformed.cif,20,7.2,200,-936.05897,0.5808299999999917
1087,r20_t7.2_t7.2_20_transformed.cif,20,7.2,20,-936.14277,0.4970299999999952
1088,r20_t7.2_t7.2_220_transformed.cif,20,7.2,220,-936.17527,0.4645300000000816
1089,r20_t7.2_t7.2_240_transformed.cif,20,7.2,240,-936.1741,0.4657000000000835
1090,r20_t7.2_t7.2_260_transformed.cif,20,7.2,260,-936.22371,0.4160900000000538
1091,r20_t7.2_t7.2_280_transformed.cif,20,7.2,280,-936.26749,0.3723100000000841
1092,r20_t7.2_t7.2_300_transformed.cif,20,7.2,300,-936.34084,0.2989600000000791
1093,r20_t7.2_t7.2_320_transformed.cif,20,7.2,320,-936.30302,0.3367800000000898
1094,r20_t7.2_t7.2_340_transformed.cif,20,7.2,340,-936.24451,0.3952900000000454
1095,r20_t7.2_t7.2_40_transformed.cif,20,7.2,40,-936.0924,0.5474000000000387
1096,r20_t7.2_t7.2_60_transformed.cif,20,7.2,60,-936.13322,0.5065799999999854
1097,r20_t7.2_t7.2_80_transformed.cif,20,7.2,80,-936.10114,0.5386600000000499
1098,r20_t8.4_t8.4_0_transformed.cif,20,8.4,0,-936.35027,0.2895300000000134
1099,r20_t8.4_t8.4_100_transformed.cif,20,8.4,100,-936.173,0.4668000000000347
1100,r20_t8.4_t8.4_120_transformed.cif,20,8.4,120,-936.22385,0.4159500000000662
1101,r20_t8.4_t8.4_140_transformed.cif,20,8.4,140,-936.19614,0.4436600000000226
1102,r20_t8.4_t8.4_160_transformed.cif,20,8.4,160,-936.13374,0.5060600000000477
1103,r20_t8.4_t8.4_180_transformed.cif,20,8.4,180,-936.07615,0.5636500000000524
1104,r20_t8.4_t8.4_200_transformed.cif,20,8.4,200,-936.03049,0.6093100000000504
1105,r20_t8.4_t8.4_20_transformed.cif,20,8.4,20,-936.25662,0.3831800000000385
1106,r20_t8.4_t8.4_220_transformed.cif,20,8.4,220,-935.99827,0.6415299999999888
1107,r20_t8.4_t8.4_240_transformed.cif,20,8.4,240,-936.01442,0.6253800000000638
1108,r20_t8.4_t8.4_260_transformed.cif,20,8.4,260,-936.13338,0.5064200000000483
1109,r20_t8.4_t8.4_280_transformed.cif,20,8.4,280,-936.22528,0.4145200000000386
1110,r20_t8.4_t8.4_300_transformed.cif,20,8.4,300,-936.3504,0.2894000000000005
1111,r20_t8.4_t8.4_320_transformed.cif,20,8.4,320,-936.37531,0.2644900000000234
1112,r20_t8.4_t8.4_340_transformed.cif,20,8.4,340,-936.35773,0.2820700000000897
1113,r20_t8.4_t8.4_40_transformed.cif,20,8.4,40,-936.16699,0.4728099999999813
1114,r20_t8.4_t8.4_60_transformed.cif,20,8.4,60,-936.25419,0.3856100000000424
1115,r20_t8.4_t8.4_80_transformed.cif,20,8.4,80,-936.23298,0.4068200000000388
1116,r20_t9.6_t9.6_0_transformed.cif,20,9.6,0,-936.42419,0.2156100000000833
1117,r20_t9.6_t9.6_100_transformed.cif,20,9.6,100,-936.10995,0.5298500000000104
1118,r20_t9.6_t9.6_120_transformed.cif,20,9.6,120,-936.17912,0.4606800000000248
1119,r20_t9.6_t9.6_140_transformed.cif,20,9.6,140,-936.13946,0.5003400000000511
1120,r20_t9.6_t9.6_160_transformed.cif,20,9.6,160,-936.15192,0.4878800000000183
1121,r20_t9.6_t9.6_180_transformed.cif,20,9.6,180,-936.16174,0.4780600000000277
1122,r20_t9.6_t9.6_200_transformed.cif,20,9.6,200,-936.09384,0.5459600000000364
1123,r20_t9.6_t9.6_20_transformed.cif,20,9.6,20,-936.27317,0.3666299999999864
1124,r20_t9.6_t9.6_220_transformed.cif,20,9.6,220,-936.05833,0.5814700000000812
1125,r20_t9.6_t9.6_240_transformed.cif,20,9.6,240,-936.10617,0.5336300000000165
1126,r20_t9.6_t9.6_260_transformed.cif,20,9.6,260,-936.30814,0.3316600000000562
1127,r20_t9.6_t9.6_280_transformed.cif,20,9.6,280,-936.19477,0.4450300000000879
1128,r20_t9.6_t9.6_300_transformed.cif,20,9.6,300,-936.24801,0.3917900000000145
1129,r20_t9.6_t9.6_320_transformed.cif,20,9.6,320,-936.36143,0.2783699999999953
1130,r20_t9.6_t9.6_340_transformed.cif,20,9.6,340,-936.39758,0.2422200000000884
1131,r20_t9.6_t9.6_40_transformed.cif,20,9.6,40,-936.18894,0.4508600000000342
1132,r20_t9.6_t9.6_60_transformed.cif,20,9.6,60,-936.22223,0.4175700000000688
1133,r20_t9.6_t9.6_80_transformed.cif,20,9.6,80,-936.24258,0.3972200000000612
1134,r200_t0_t0_0_transformed.cif,200,0.0,0,-936.60823,0.0315699999999878
1135,r200_t0_t0_100_transformed.cif,200,0.0,100,-936.50847,0.1313300000000481
1136,r200_t0_t0_120_transformed.cif,200,0.0,120,-936.56514,0.0746599999999944
1137,r200_t0_t0_140_transformed.cif,200,0.0,140,-936.45634,0.1834600000000819
1138,r200_t0_t0_160_transformed.cif,200,0.0,160,-936.33345,0.3063500000000658
1139,r200_t0_t0_180_transformed.cif,200,0.0,180,-936.46344,0.1763600000000451
1140,r200_t0_t0_200_transformed.cif,200,0.0,200,-936.48531,0.1544900000000098
1141,r200_t0_t0_20_transformed.cif,200,0.0,20,-936.13112,0.5086800000000267
1142,r200_t0_t0_220_transformed.cif,200,0.0,220,-936.53442,0.1053800000000819
1143,r200_t0_t0_240_transformed.cif,200,0.0,240,-936.62559,0.0142100000000482
1144,r200_t0_t0_260_transformed.cif,200,0.0,260,-936.45516,0.1846400000000585
1145,r200_t0_t0_280_transformed.cif,200,0.0,280,-936.3772,0.2626000000000204
1146,r200_t0_t0_300_transformed.cif,200,0.0,300,-936.79732,-0.1575199999999768
1147,r200_t0_t0_320_transformed.cif,200,0.0,320,-936.89801,-0.2582099999999627
1148,r200_t0_t0_340_transformed.cif,200,0.0,340,-936.79034,-0.1505399999999781
1149,r200_t0_t0_40_transformed.cif,200,0.0,40,-936.0573,0.5824999999999818
1150,r200_t0_t0_60_transformed.cif,200,0.0,60,-936.22221,0.4175900000000183
1151,r200_t0_t0_80_transformed.cif,200,0.0,80,-936.27046,0.3693400000000792
1152,r200_t1.2_t1.2_0_transformed.cif,200,1.2,0,-936.50208,0.1377200000000584
1153,r200_t1.2_t1.2_100_transformed.cif,200,1.2,100,-936.42937,0.2104300000000876
1154,r200_t1.2_t1.2_120_transformed.cif,200,1.2,120,-936.47975,0.1600500000000693
1155,r200_t1.2_t1.2_140_transformed.cif,200,1.2,140,-936.3737,0.2661000000000513
1156,r200_t1.2_t1.2_160_transformed.cif,200,1.2,160,-936.1937,0.4461000000000013
1157,r200_t1.2_t1.2_180_transformed.cif,200,1.2,180,-936.33864,0.3011599999999816
1158,r200_t1.2_t1.2_200_transformed.cif,200,1.2,200,-936.29784,0.3419600000000855
1159,r200_t1.2_t1.2_20_transformed.cif,200,1.2,20,-936.18841,0.4513900000000603
1160,r200_t1.2_t1.2_220_transformed.cif,200,1.2,220,-936.46213,0.1776700000000346
1161,r200_t1.2_t1.2_240_transformed.cif,200,1.2,240,-936.42928,0.2105200000000877
1162,r200_t1.2_t1.2_260_transformed.cif,200,1.2,260,-936.4528,0.1870000000000118
1163,r200_t1.2_t1.2_280_transformed.cif,200,1.2,280,-936.7372,-0.0973999999999932
1164,r200_t1.2_t1.2_300_transformed.cif,200,1.2,300,-936.96386,-0.3240599999999176
1165,r200_t1.2_t1.2_320_transformed.cif,200,1.2,320,-936.9921,-0.3523000000000138
1166,r200_t1.2_t1.2_340_transformed.cif,200,1.2,340,-936.89291,-0.2531099999999924
1167,r200_t1.2_t1.2_40_transformed.cif,200,1.2,40,-936.06456,0.575240000000008
1168,r200_t1.2_t1.2_60_transformed.cif,200,1.2,60,-936.15346,0.4863400000000411
1169,r200_t1.2_t1.2_80_transformed.cif,200,1.2,80,-936.28279,0.3570100000000593
1170,r200_t2.4_t2.4_0_transformed.cif,200,2.4,0,-936.52443,0.1153699999999844
1171,r200_t2.4_t2.4_100_transformed.cif,200,2.4,100,-936.46415,0.1756500000000187
1172,r200_t2.4_t2.4_120_transformed.cif,200,2.4,120,-936.47808,0.1617200000000593
1173,r200_t2.4_t2.4_140_transformed.cif,200,2.4,140,-936.32577,0.3140300000000025
1174,r200_t2.4_t2.4_160_transformed.cif,200,2.4,160,-936.15392,0.4858800000000656
1175,r200_t2.4_t2.4_180_transformed.cif,200,2.4,180,-935.97593,0.6638700000000881
1176,r200_t2.4_t2.4_200_transformed.cif,200,2.4,200,-935.96429,0.6755100000000311
1177,r200_t2.4_t2.4_20_transformed.cif,200,2.4,20,-936.28506,0.3547399999999925
1178,r200_t2.4_t2.4_220_transformed.cif,200,2.4,220,-936.91482,-0.2750199999999267
1179,r200_t2.4_t2.4_240_transformed.cif,200,2.4,240,-936.36495,0.2748500000000149
1180,r200_t2.4_t2.4_260_transformed.cif,200,2.4,260,-936.44955,0.1902499999999918
1181,r200_t2.4_t2.4_280_transformed.cif,200,2.4,280,-936.70544,-0.0656399999999166
1182,r200_t2.4_t2.4_300_transformed.cif,200,2.4,300,-936.99412,-0.354319999999916
1183,r200_t2.4_t2.4_320_transformed.cif,200,2.4,320,-936.97228,-0.3324799999999186
1184,r200_t2.4_t2.4_340_transformed.cif,200,2.4,340,-936.86727,-0.2274699999999256
1185,r200_t2.4_t2.4_40_transformed.cif,200,2.4,40,-936.20168,0.4381200000000262
1186,r200_t2.4_t2.4_60_transformed.cif,200,2.4,60,-936.19547,0.4443300000000363
1187,r200_t2.4_t2.4_80_transformed.cif,200,2.4,80,-936.26653,0.3732700000000477
1188,r200_t3.6_t3.6_0_transformed.cif,200,3.6,0,-936.40877,0.2310300000000325
1189,r200_t3.6_t3.6_100_transformed.cif,200,3.6,100,-936.36298,0.2768200000000433
1190,r200_t3.6_t3.6_120_transformed.cif,200,3.6,120,-936.50236,0.1374400000000832
1191,r200_t3.6_t3.6_140_transformed.cif,200,3.6,140,-936.42271,0.2170899999999846
1192,r200_t3.6_t3.6_160_transformed.cif,200,3.6,160,-936.64589,-0.0060899999999719
1193,r200_t3.6_t3.6_180_transformed.cif,200,3.6,180,-936.49788,0.1419200000000273
1194,r200_t3.6_t3.6_200_transformed.cif,200,3.6,200,-936.7033,-0.0634999999999763
1195,r200_t3.6_t3.6_20_transformed.cif,200,3.6,20,-936.20603,0.4337699999999813
1196,r200_t3.6_t3.6_220_transformed.cif,200,3.6,220,-936.84363,-0.2038299999999253
1197,r200_t3.6_t3.6_240_transformed.cif,200,3.6,240,-936.91471,-0.2749099999999771
1198,r200_t3.6_t3.6_260_transformed.cif,200,3.6,260,-936.28856,0.3512400000000752
1199,r200_t3.6_t3.6_280_transformed.cif,200,3.6,280,-936.22546,0.4143400000000383
1200,r200_t3.6_t3.6_300_transformed.cif,200,3.6,300,-936.34032,0.2994800000000168
1201,r200_t3.6_t3.6_320_transformed.cif,200,3.6,320,-936.33603,0.3037699999999859
1202,r200_t3.6_t3.6_340_transformed.cif,200,3.6,340,-936.33997,0.2998300000000427
1203,r200_t3.6_t3.6_40_transformed.cif,200,3.6,40,-936.15144,0.4883600000000569
1204,r200_t3.6_t3.6_60_transformed.cif,200,3.6,60,-936.07902,0.5607800000000225
1205,r200_t3.6_t3.6_80_transformed.cif,200,3.6,80,-936.30284,0.3369600000000901
1206,r200_t4.8_t4.8_0_transformed.cif,200,4.8,0,-936.3598,0.2800000000000864
1207,r200_t4.8_t4.8_100_transformed.cif,200,4.8,100,-936.56483,0.0749700000000075
1208,r200_t4.8_t4.8_120_transformed.cif,200,4.8,120,-936.29851,0.3412900000000718
1209,r200_t4.8_t4.8_140_transformed.cif,200,4.8,140,-936.32276,0.31704000000002
1210,r200_t4.8_t4.8_160_transformed.cif,200,4.8,160,-936.52734,0.1124600000000555
1211,r200_t4.8_t4.8_180_transformed.cif,200,4.8,180,-936.49586,0.1439400000000432
1212,r200_t4.8_t4.8_200_transformed.cif,200,4.8,200,-936.53464,0.1051600000000689
1213,r200_t4.8_t4.8_20_transformed.cif,200,4.8,20,-936.16903,0.4707700000000159
1214,r200_t4.8_t4.8_220_transformed.cif,200,4.8,220,-936.64881,-0.0090099999999893
1215,r200_t4.8_t4.8_240_transformed.cif,200,4.8,240,-936.72834,-0.0885399999999663
1216,r200_t4.8_t4.8_260_transformed.cif,200,4.8,260,-936.25541,0.3843900000000531
1217,r200_t4.8_t4.8_280_transformed.cif,200,4.8,280,-936.20612,0.4336799999999812
1218,r200_t4.8_t4.8_300_transformed.cif,200,4.8,300,-936.31271,0.3270899999999983
1219,r200_t4.8_t4.8_320_transformed.cif,200,4.8,320,-936.3109,0.3289000000000897
1220,r200_t4.8_t4.8_340_transformed.cif,200,4.8,340,-936.29974,0.340059999999994
1221,r200_t4.8_t4.8_40_transformed.cif,200,4.8,40,-936.15336,0.4864400000000159
1222,r200_t4.8_t4.8_60_transformed.cif,200,4.8,60,-936.3424,0.2974000000000387
1223,r200_t4.8_t4.8_80_transformed.cif,200,4.8,80,-936.56415,0.075649999999996
1224,r200_t6.0_t6.0_0_transformed.cif,200,6.0,0,-936.38399,0.2558099999999967
1225,r200_t6.0_t6.0_100_transformed.cif,200,6.0,100,-936.66163,-0.0218299999999089
1226,r200_t6.0_t6.0_120_transformed.cif,200,6.0,120,-936.36356,0.2762400000000298
1227,r200_t6.0_t6.0_140_transformed.cif,200,6.0,140,-936.23788,0.4019200000000182
1228,r200_t6.0_t6.0_160_transformed.cif,200,6.0,160,-936.15355,0.4862500000000409
1229,r200_t6.0_t6.0_180_transformed.cif,200,6.0,180,-936.10797,0.5318300000000136
1230,r200_t6.0_t6.0_200_transformed.cif,200,6.0,200,-936.14167,0.4981300000000601
1231,r200_t6.0_t6.0_20_transformed.cif,200,6.0,20,-936.2079,0.4319000000000415
1232,r200_t6.0_t6.0_220_transformed.cif,200,6.0,220,-936.33934,0.3004600000000437
1233,r200_t6.0_t6.0_240_transformed.cif,200,6.0,240,-936.33532,0.3044800000000123
1234,r200_t6.0_t6.0_260_transformed.cif,200,6.0,260,-936.28782,0.3519800000000259
1235,r200_t6.0_t6.0_280_transformed.cif,200,6.0,280,-936.32743,0.3123699999999871
1236,r200_t6.0_t6.0_300_transformed.cif,200,6.0,300,-936.7614,-0.1215999999999439
1237,r200_t6.0_t6.0_320_transformed.cif,200,6.0,320,-936.45191,0.1878900000000385
1238,r200_t6.0_t6.0_340_transformed.cif,200,6.0,340,-936.36362,0.2761800000000676
1239,r200_t6.0_t6.0_40_transformed.cif,200,6.0,40,-936.21014,0.4296600000000126
1240,r200_t6.0_t6.0_60_transformed.cif,200,6.0,60,-936.44182,0.1979800000000295
1241,r200_t6.0_t6.0_80_transformed.cif,200,6.0,80,-936.61236,0.0274400000000696
1242,r200_t7.2_t7.2_0_transformed.cif,200,7.2,0,-936.37414,0.2656600000000253
1243,r200_t7.2_t7.2_100_transformed.cif,200,7.2,100,-936.49106,0.1487400000000889
1244,r200_t7.2_t7.2_120_transformed.cif,200,7.2,120,-936.37228,0.2675199999999904
1245,r200_t7.2_t7.2_140_transformed.cif,200,7.2,140,-936.1695,0.4703000000000656
1246,r200_t7.2_t7.2_160_transformed.cif,200,7.2,160,-936.16574,0.4740600000000086
1247,r200_t7.2_t7.2_180_transformed.cif,200,7.2,180,-936.39345,0.2463500000000067
1248,r200_t7.2_t7.2_200_transformed.cif,200,7.2,200,-936.3981,0.2417000000000371
1249,r200_t7.2_t7.2_20_transformed.cif,200,7.2,20,-936.2007,0.4391000000000531
1250,r200_t7.2_t7.2_220_transformed.cif,200,7.2,220,-936.45346,0.1863400000000865
1251,r200_t7.2_t7.2_240_transformed.cif,200,7.2,240,-936.58035,0.0594500000000834
1252,r200_t7.2_t7.2_260_transformed.cif,200,7.2,260,-936.60712,0.0326800000000275
1253,r200_t7.2_t7.2_280_transformed.cif,200,7.2,280,-936.64366,-0.0038599999999178
1254,r200_t7.2_t7.2_300_transformed.cif,200,7.2,300,-936.85959,-0.219789999999989
1255,r200_t7.2_t7.2_320_transformed.cif,200,7.2,320,-936.90331,-0.2635099999999966
1256,r200_t7.2_t7.2_340_transformed.cif,200,7.2,340,-936.97717,-0.3373699999999644
1257,r200_t7.2_t7.2_40_transformed.cif,200,7.2,40,-936.15999,0.4798100000000431
1258,r200_t7.2_t7.2_60_transformed.cif,200,7.2,60,-936.3397,0.3001000000000431
1259,r200_t7.2_t7.2_80_transformed.cif,200,7.2,80,-936.38053,0.259270000000015
1260,r200_t8.4_t8.4_0_transformed.cif,200,8.4,0,-936.14927,0.4905300000000352
1261,r200_t8.4_t8.4_100_transformed.cif,200,8.4,100,-936.48081,0.158990000000017
1262,r200_t8.4_t8.4_120_transformed.cif,200,8.4,120,-936.53287,0.1069300000000339
1263,r200_t8.4_t8.4_140_transformed.cif,200,8.4,140,-936.76265,-0.1228499999999712
1264,r200_t8.4_t8.4_160_transformed.cif,200,8.4,160,-936.41216,0.2276400000000649
1265,r200_t8.4_t8.4_180_transformed.cif,200,8.4,180,-936.49355,0.1462500000000091
1266,r200_t8.4_t8.4_200_transformed.cif,200,8.4,200,-936.50276,0.13704000000007
1267,r200_t8.4_t8.4_20_transformed.cif,200,8.4,20,-936.13652,0.5032800000000179
1268,r200_t8.4_t8.4_220_transformed.cif,200,8.4,220,-936.53096,0.1088399999999865
1269,r200_t8.4_t8.4_240_transformed.cif,200,8.4,240,-936.66067,-0.0208699999999453
1270,r200_t8.4_t8.4_260_transformed.cif,200,8.4,260,-936.58641,0.0533900000000358
1271,r200_t8.4_t8.4_280_transformed.cif,200,8.4,280,-936.43717,0.2026299999999992
1272,r200_t8.4_t8.4_300_transformed.cif,200,8.4,300,-936.75215,-0.1123499999999921
1273,r200_t8.4_t8.4_320_transformed.cif,200,8.4,320,-936.8927,-0.2528999999999541
1274,r200_t8.4_t8.4_340_transformed.cif,200,8.4,340,-936.89678,-0.2569799999999986
1275,r200_t8.4_t8.4_40_transformed.cif,200,8.4,40,-936.05755,0.5822500000000446
1276,r200_t8.4_t8.4_60_transformed.cif,200,8.4,60,-936.24321,0.3965900000000601
1277,r200_t8.4_t8.4_80_transformed.cif,200,8.4,80,-936.31677,0.323030000000017
1278,r200_t9.6_t9.6_0_transformed.cif,200,9.6,0,-936.43741,0.2023900000000367
1279,r200_t9.6_t9.6_100_transformed.cif,200,9.6,100,-936.51121,0.128590000000031
1280,r200_t9.6_t9.6_120_transformed.cif,200,9.6,120,-936.51817,0.1216299999999819
1281,r200_t9.6_t9.6_140_transformed.cif,200,9.6,140,-936.45573,0.1840700000000197
1282,r200_t9.6_t9.6_160_transformed.cif,200,9.6,160,-936.2853,0.35450000000003
1283,r200_t9.6_t9.6_180_transformed.cif,200,9.6,180,-936.45544,0.1843600000000833
1284,r200_t9.6_t9.6_200_transformed.cif,200,9.6,200,-936.47947,0.1603300000000445
1285,r200_t9.6_t9.6_20_transformed.cif,200,9.6,20,-936.14291,0.4968900000000076
1286,r200_t9.6_t9.6_220_transformed.cif,200,9.6,220,-936.54585,0.0939500000000634
1287,r200_t9.6_t9.6_240_transformed.cif,200,9.6,240,-936.58115,0.0586500000000569
1288,r200_t9.6_t9.6_260_transformed.cif,200,9.6,260,-936.41507,0.2247300000000223
1289,r200_t9.6_t9.6_280_transformed.cif,200,9.6,280,-936.40261,0.237190000000055
1290,r200_t9.6_t9.6_300_transformed.cif,200,9.6,300,-936.87464,-0.2348399999999628
1291,r200_t9.6_t9.6_320_transformed.cif,200,9.6,320,-936.82229,-0.1824899999999161
1292,r200_t9.6_t9.6_340_transformed.cif,200,9.6,340,-936.81803,-0.178229999999985
1293,r200_t9.6_t9.6_40_transformed.cif,200,9.6,40,-936.0475,0.5923000000000229
1294,r200_t9.6_t9.6_60_transformed.cif,200,9.6,60,-936.228,0.4118000000000847
1295,r200_t9.6_t9.6_80_transformed.cif,200,9.6,80,-936.26141,0.3783900000000813
1296,r220_t0_t0_0_transformed.cif,220,0.0,0,-936.12844,0.5113600000000815
1297,r220_t0_t0_100_transformed.cif,220,0.0,100,-936.77483,-0.1350299999999151
1298,r220_t0_t0_120_transformed.cif,220,0.0,120,-936.87513,-0.2353299999999762
1299,r220_t0_t0_140_transformed.cif,220,0.0,140,-936.45899,0.1808100000000649
1300,r220_t0_t0_160_transformed.cif,220,0.0,160,-936.33651,0.3032900000000609
1301,r220_t0_t0_180_transformed.cif,220,0.0,180,-936.37143,0.2683700000000044
1302,r220_t0_t0_200_transformed.cif,220,0.0,200,-936.4755,0.1643000000000256
1303,r220_t0_t0_20_transformed.cif,220,0.0,20,-936.2189,0.4209000000000742
1304,r220_t0_t0_220_transformed.cif,220,0.0,220,-936.56085,0.0789500000000771
1305,r220_t0_t0_240_transformed.cif,220,0.0,240,-936.65515,-0.0153500000000121
1306,r220_t0_t0_260_transformed.cif,220,0.0,260,-936.58589,0.0539100000000871
1307,r220_t0_t0_280_transformed.cif,220,0.0,280,-936.42401,0.2157900000000836
1308,r220_t0_t0_300_transformed.cif,220,0.0,300,-936.59164,0.0481600000000526
1309,r220_t0_t0_320_transformed.cif,220,0.0,320,-936.84461,-0.2048099999999522
