structure_id,relative_cif_path,lower_rotation,displacement,upper_rotation,energy,delta_energy
L100_D6_U200,r100/t6.0/t6.0_200.cif,100.0,6.0,200.0,-936.29249,0.3473099999999931
L100_D6_U220,r100/t6.0/t6.0_220.cif,100.0,6.0,220.0,-936.39075,0.2490500000000111
L100_D6_U240,r100/t6.0/t6.0_240.cif,100.0,6.0,240.0,-936.49546,0.14434000000005653
L100_D6_U260,r100/t6.0/t6.0_260.cif,100.0,6.0,260.0,-936.48103,0.15877000000000407
L100_D6_U280,r100/t6.0/t6.0_280.cif,100.0,6.0,280.0,-936.44773,0.19207000000005792
L100_D6_U300,r100/t6.0/t6.0_300.cif,100.0,6.0,300.0,-936.34352,0.2962800000000243
L100_D6_U320,r100/t6.0/t6.0_320.cif,100.0,6.0,320.0,-936.17283,0.4669700000000603
L100_D6_U340,r100/t6.0/t6.0_340.cif,100.0,6.0,340.0,-936.12255,0.51724999999999
L100_D7.2_U0,r100/t7.2/t7.2_0.cif,100.0,7.2,0.0,-936.17352,0.4662799999999834
L100_D7.2_U20,r100/t7.2/t7.2_20.cif,100.0,7.2,20.0,-936.2025,0.4373000000000502
L100_D7.2_U40,r100/t7.2/t7.2_40.cif,100.0,7.2,40.0,-936.21523,0.424570000000017
L100_D7.2_U60,r100/t7.2/t7.2_60.cif,100.0,7.2,60.0,-936.15533,0.4844699999999875
L100_D7.2_U80,r100/t7.2/t7.2_80.cif,100.0,7.2,80.0,-936.30955,0.33025000000009186
L100_D7.2_U100,r100/t7.2/t7.2_100.cif,100.0,7.2,100.0,-936.53504,0.1047600000000557
L100_D7.2_U120,r100/t7.2/t7.2_120.cif,100.0,7.2,120.0,-936.32657,0.3132300000000896
L100_D7.2_U140,r100/t7.2/t7.2_140.cif,100.0,7.2,140.0,-936.26285,0.37695000000007894
L100_D7.2_U160,r100/t7.2/t7.2_160.cif,100.0,7.2,160.0,-936.18542,0.45438000000001466
L100_D7.2_U180,r100/t7.2/t7.2_180.cif,100.0,7.2,180.0,-936.17542,0.46438000000000557
L100_D7.2_U200,r100/t7.2/t7.2_200.cif,100.0,7.2,200.0,-936.15294,0.48686000000009244
L100_D7.2_U220,r100/t7.2/t7.2_220.cif,100.0,7.2,220.0,-936.35043,0.2893700000000763
L100_D7.2_U240,r100/t7.2/t7.2_240.cif,100.0,7.2,240.0,-936.54047,0.09933000000000902
L100_D7.2_U260,r100/t7.2/t7.2_260.cif,100.0,7.2,260.0,-936.44253,0.19727000000000317
L100_D7.2_U280,r100/t7.2/t7.2_280.cif,100.0,7.2,280.0,-936.45066,0.1891400000000658
L100_D7.2_U300,r100/t7.2/t7.2_300.cif,100.0,7.2,300.0,-936.34519,0.29461000000003423
L100_D7.2_U320,r100/t7.2/t7.2_320.cif,100.0,7.2,320.0,-936.20328,0.43652000000008684
L100_D7.2_U340,r100/t7.2/t7.2_340.cif,100.0,7.2,340.0,-936.24417,0.39562999999998283
L100_D8.4_U0,r100/t8.4/t8.4_0.cif,100.0,8.4,0.0,-936.20184,0.43796000000008917
L100_D8.4_U20,r100/t8.4/t8.4_20.cif,100.0,8.4,20.0,-936.14851,0.4912900000000491
L100_D8.4_U40,r100/t8.4/t8.4_40.cif,100.0,8.4,40.0,-936.11726,0.5225400000000491
L100_D8.4_U60,r100/t8.4/t8.4_60.cif,100.0,8.4,60.0,-936.01047,0.6293299999999817
L100_D8.4_U80,r100/t8.4/t8.4_80.cif,100.0,8.4,80.0,-936.26856,0.3712400000000571
L100_D8.4_U100,r100/t8.4/t8.4_100.cif,100.0,8.4,100.0,-936.49685,0.14295000000004165
L100_D8.4_U120,r100/t8.4/t8.4_120.cif,100.0,8.4,120.0,-936.43298,0.20681999999999334
L100_D8.4_U140,r100/t8.4/t8.4_140.cif,100.0,8.4,140.0,-936.29793,0.3418700000000854
L100_D8.4_U160,r100/t8.4/t8.4_160.cif,100.0,8.4,160.0,-936.15333,0.4864700000000539
L100_D8.4_U180,r100/t8.4/t8.4_180.cif,100.0,8.4,180.0,-935.94891,0.6908900000000813
L100_D8.4_U200,r100/t8.4/t8.4_200.cif,100.0,8.4,200.0,-936.11217,0.5276300000000447
L100_D8.4_U220,r100/t8.4/t8.4_220.cif,100.0,8.4,220.0,-936.33938,0.300420000000031
L100_D8.4_U240,r100/t8.4/t8.4_240.cif,100.0,8.4,240.0,-936.94091,-0.3011099999999942
L100_D8.4_U260,r100/t8.4/t8.4_260.cif,100.0,8.4,260.0,-936.4021,0.237700000000018
L100_D8.4_U280,r100/t8.4/t8.4_280.cif,100.0,8.4,280.0,-936.42377,0.21603000000004613
L100_D8.4_U300,r100/t8.4/t8.4_300.cif,100.0,8.4,300.0,-936.20141,0.4383900000000267
L100_D8.4_U320,r100/t8.4/t8.4_320.cif,100.0,8.4,320.0,-936.21267,0.42713000000003376
L100_D8.4_U340,r100/t8.4/t8.4_340.cif,100.0,8.4,340.0,-936.25776,0.38204000000007454
L100_D9.6_U0,r100/t9.6/t9.6_0.cif,100.0,9.6,0.0,-936.24834,0.3914600000000519
L100_D9.6_U20,r100/t9.6/t9.6_20.cif,100.0,9.6,20.0,-936.15166,0.488140000000044
L100_D9.6_U40,r100/t9.6/t9.6_40.cif,100.0,9.6,40.0,-936.15967,0.48013000000003103
L100_D9.6_U60,r100/t9.6/t9.6_60.cif,100.0,9.6,60.0,-936.28842,0.35138000000006286
L100_D9.6_U80,r100/t9.6/t9.6_80.cif,100.0,9.6,80.0,-936.41426,0.2255400000000236
L100_D9.6_U100,r100/t9.6/t9.6_100.cif,100.0,9.6,100.0,-936.33188,0.307920000000081
L100_D9.6_U120,r100/t9.6/t9.6_120.cif,100.0,9.6,120.0,-936.42274,0.21706000000006043
L100_D9.6_U140,r100/t9.6/t9.6_140.cif,100.0,9.6,140.0,-936.29506,0.3447400000000016
L100_D9.6_U160,r100/t9.6/t9.6_160.cif,100.0,9.6,160.0,-936.10693,0.5328700000000026
L100_D9.6_U180,r100/t9.6/t9.6_180.cif,100.0,9.6,180.0,-936.00026,0.6395400000000109
L100_D9.6_U200,r100/t9.6/t9.6_200.cif,100.0,9.6,200.0,-936.49206,0.14773999999999887
L100_D9.6_U220,r100/t9.6/t9.6_220.cif,100.0,9.6,220.0,-937.12978,-0.4899799999999459
L100_D9.6_U240,r100/t9.6/t9.6_240.cif,100.0,9.6,240.0,-936.8964,-0.2565999999999349
L100_D9.6_U260,r100/t9.6/t9.6_260.cif,100.0,9.6,260.0,-936.6191,0.02070000000003347
L100_D9.6_U280,r100/t9.6/t9.6_280.cif,100.0,9.6,280.0,-936.32863,0.311170000000061
L100_D9.6_U300,r100/t9.6/t9.6_300.cif,100.0,9.6,300.0,-936.17651,0.46329000000002907
L100_D9.6_U320,r100/t9.6/t9.6_320.cif,100.0,9.6,320.0,-936.23452,0.4052800000000616
L100_D9.6_U340,r100/t9.6/t9.6_340.cif,100.0,9.6,340.0,-936.29435,0.345450000000028
L120_D0_U0,r120/t0/t0_0.cif,120.0,0.0,0.0,-936.10214,0.5376600000000735
L120_D0_U20,r120/t0/t0_20.cif,120.0,0.0,20.0,-936.08675,0.5530499999999847
L120_D0_U40,r120/t0/t0_40.cif,120.0,0.0,40.0,-936.1794,0.46040000000004966
L120_D0_U60,r120/t0/t0_60.cif,120.0,0.0,60.0,-936.18892,0.45087999999998374
L120_D0_U80,r120/t0/t0_80.cif,120.0,0.0,80.0,-936.04561,0.594190000000026
L120_D0_U100,r120/t0/t0_100.cif,120.0,0.0,100.0,-936.21887,0.42092999999999847
L120_D0_U120,r120/t0/t0_120.cif,120.0,0.0,120.0,-936.42103,0.2187700000000632
L120_D0_U140,r120/t0/t0_140.cif,120.0,0.0,140.0,-936.36196,0.2778400000000829
L120_D0_U160,r120/t0/t0_160.cif,120.0,0.0,160.0,-936.23034,0.409460000000081
L120_D0_U180,r120/t0/t0_180.cif,120.0,0.0,180.0,-936.13704,0.5027600000000803
L120_D0_U200,r120/t0/t0_200.cif,120.0,0.0,200.0,-935.97729,0.6625099999999975
L120_D0_U220,r120/t0/t0_220.cif,120.0,0.0,220.0,-935.99862,0.6411800000000767
L120_D0_U240,r120/t0/t0_240.cif,120.0,0.0,240.0,-936.12714,0.5126599999999826
L120_D0_U260,r120/t0/t0_260.cif,120.0,0.0,260.0,-936.23538,0.40442000000007283
L120_D0_U280,r120/t0/t0_280.cif,120.0,0.0,280.0,-936.22082,0.4189800000000332
L120_D0_U300,r120/t0/t0_300.cif,120.0,0.0,300.0,-936.20929,0.4305100000000266
L120_D0_U320,r120/t0/t0_320.cif,120.0,0.0,320.0,-936.12598,0.5138200000000097
L120_D0_U340,r120/t0/t0_340.cif,120.0,0.0,340.0,-936.11997,0.51983000000007
L120_D1.2_U0,r120/t1.2/t1.2_0.cif,120.0,1.2,0.0,-936.14145,0.4983500000000731
L120_D1.2_U20,r120/t1.2/t1.2_20.cif,120.0,1.2,20.0,-936.1276,0.5122000000000071
L120_D1.2_U40,r120/t1.2/t1.2_40.cif,120.0,1.2,40.0,-936.16988,0.4699200000000019
L120_D1.2_U60,r120/t1.2/t1.2_60.cif,120.0,1.2,60.0,-936.25331,0.3864899999999807
L120_D1.2_U80,r120/t1.2/t1.2_80.cif,120.0,1.2,80.0,-936.11299,0.5268100000000686
L120_D1.2_U100,r120/t1.2/t1.2_100.cif,120.0,1.2,100.0,-936.31685,0.32294999999999163
L120_D1.2_U120,r120/t1.2/t1.2_120.cif,120.0,1.2,120.0,-936.41075,0.22905000000002929
L120_D1.2_U140,r120/t1.2/t1.2_140.cif,120.0,1.2,140.0,-936.33103,0.30876999999998134
L120_D1.2_U160,r120/t1.2/t1.2_160.cif,120.0,1.2,160.0,-936.15777,0.48203000000000884
L120_D1.2_U180,r120/t1.2/t1.2_180.cif,120.0,1.2,180.0,-936.03035,0.609450000000038
L120_D1.2_U200,r120/t1.2/t1.2_200.cif,120.0,1.2,200.0,-935.99444,0.6453599999999824
L120_D1.2_U220,r120/t1.2/t1.2_220.cif,120.0,1.2,220.0,-936.06915,0.5706500000000005
L120_D1.2_U240,r120/t1.2/t1.2_240.cif,120.0,1.2,240.0,-936.22605,0.41375000000005
L120_D1.2_U260,r120/t1.2/t1.2_260.cif,120.0,1.2,260.0,-936.28544,0.3543600000000424
L120_D1.2_U280,r120/t1.2/t1.2_280.cif,120.0,1.2,280.0,-936.26542,0.3743800000000874
L120_D1.2_U300,r120/t1.2/t1.2_300.cif,120.0,1.2,300.0,-936.17898,0.46082000000001244
L120_D1.2_U320,r120/t1.2/t1.2_320.cif,120.0,1.2,320.0,-936.35226,0.28754000000003543
L120_D1.2_U340,r120/t1.2/t1.2_340.cif,120.0,1.2,340.0,-936.33872,0.30108000000006996
L120_D2.4_U0,r120/t2.4/t2.4_0.cif,120.0,2.4,0.0,-936.12609,0.5137100000000601
L120_D2.4_U20,r120/t2.4/t2.4_20.cif,120.0,2.4,20.0,-936.1011,0.5387000000000626
L120_D2.4_U40,r120/t2.4/t2.4_40.cif,120.0,2.4,40.0,-936.10943,0.5303700000000617
L120_D2.4_U60,r120/t2.4/t2.4_60.cif,120.0,2.4,60.0,-936.20471,0.43509000000005926
L120_D2.4_U80,r120/t2.4/t2.4_80.cif,120.0,2.4,80.0,-936.16047,0.4793300000000045
L120_D2.4_U100,r120/t2.4/t2.4_100.cif,120.0,2.4,100.0,-936.25637,0.3834300000000894
L120_D2.4_U120,r120/t2.4/t2.4_120.cif,120.0,2.4,120.0,-936.27931,0.36049000000002707
L120_D2.4_U140,r120/t2.4/t2.4_140.cif,120.0,2.4,140.0,-936.2017,0.43810000000007676
L120_D2.4_U160,r120/t2.4/t2.4_160.cif,120.0,2.4,160.0,-936.07907,0.560730000000035
L120_D2.4_U180,r120/t2.4/t2.4_180.cif,120.0,2.4,180.0,-936.04485,0.5949500000000398
L120_D2.4_U200,r120/t2.4/t2.4_200.cif,120.0,2.4,200.0,-936.03344,0.6063599999999951
L120_D2.4_U220,r120/t2.4/t2.4_220.cif,120.0,2.4,220.0,-936.13823,0.5015700000000152
L120_D2.4_U240,r120/t2.4/t2.4_240.cif,120.0,2.4,240.0,-936.24829,0.3915100000000393
L120_D2.4_U260,r120/t2.4/t2.4_260.cif,120.0,2.4,260.0,-936.31761,0.32219000000009146
L120_D2.4_U280,r120/t2.4/t2.4_280.cif,120.0,2.4,280.0,-936.31164,0.3281600000000253
L120_D2.4_U300,r120/t2.4/t2.4_300.cif,120.0,2.4,300.0,-936.18057,0.45923000000004777
L120_D2.4_U320,r120/t2.4/t2.4_320.cif,120.0,2.4,320.0,-936.41004,0.2297600000000557
L120_D2.4_U340,r120/t2.4/t2.4_340.cif,120.0,2.4,340.0,-936.37566,0.2641399999999976
L120_D3.6_U0,r120/t3.6/t3.6_0.cif,120.0,3.6,0.0,-936.13182,0.5079800000000887
L120_D3.6_U20,r120/t3.6/t3.6_20.cif,120.0,3.6,20.0,-936.05217,0.5876299999999901
L120_D3.6_U40,r120/t3.6/t3.6_40.cif,120.0,3.6,40.0,-936.05675,0.5830500000000711
L120_D3.6_U60,r120/t3.6/t3.6_60.cif,120.0,3.6,60.0,-936.12542,0.5143800000000738
L120_D3.6_U80,r120/t3.6/t3.6_80.cif,120.0,3.6,80.0,-936.17571,0.4640900000000556
L120_D3.6_U100,r120/t3.6/t3.6_100.cif,120.0,3.6,100.0,-936.22643,0.41336999999998625
L120_D3.6_U120,r120/t3.6/t3.6_120.cif,120.0,3.6,120.0,-936.18621,0.45359000000007654
L120_D3.6_U140,r120/t3.6/t3.6_140.cif,120.0,3.6,140.0,-936.13555,0.50425000000007
L120_D3.6_U160,r120/t3.6/t3.6_160.cif,120.0,3.6,160.0,-936.05924,0.5805599999999913
L120_D3.6_U180,r120/t3.6/t3.6_180.cif,120.0,3.6,180.0,-936.10544,0.5343599999999924
L120_D3.6_U200,r120/t3.6/t3.6_200.cif,120.0,3.6,200.0,-936.11032,0.529480000000035
L120_D3.6_U220,r120/t3.6/t3.6_220.cif,120.0,3.6,220.0,-936.16375,0.47604999999998654
L120_D3.6_U240,r120/t3.6/t3.6_240.cif,120.0,3.6,240.0,-936.26324,0.3765600000000404
L120_D3.6_U260,r120/t3.6/t3.6_260.cif,120.0,3.6,260.0,-936.3481,0.29169999999999163
L120_D3.6_U280,r120/t3.6/t3.6_280.cif,120.0,3.6,280.0,-936.27999,0.3598100000000386
L120_D3.6_U300,r120/t3.6/t3.6_300.cif,120.0,3.6,300.0,-936.12356,0.5162400000000389
L120_D3.6_U320,r120/t3.6/t3.6_320.cif,120.0,3.6,320.0,-936.39249,0.24731000000008407
L120_D3.6_U340,r120/t3.6/t3.6_340.cif,120.0,3.6,340.0,-936.29004,0.34976000000006024
L120_D4.8_U0,r120/t4.8/t4.8_0.cif,120.0,4.8,0.0,-936.06911,0.5706900000000132
L120_D4.8_U20,r120/t4.8/t4.8_20.cif,120.0,4.8,20.0,-936.03639,0.6034100000000535
L120_D4.8_U40,r120/t4.8/t4.8_40.cif,120.0,4.8,40.0,-936.04663,0.5931699999999864
L120_D4.8_U60,r120/t4.8/t4.8_60.cif,120.0,4.8,60.0,-936.10221,0.5375900000000229
L120_D4.8_U80,r120/t4.8/t4.8_80.cif,120.0,4.8,80.0,-936.17789,0.46190999999998894
L120_D4.8_U100,r120/t4.8/t4.8_100.cif,120.0,4.8,100.0,-936.26386,0.37594000000001415
L120_D4.8_U120,r120/t4.8/t4.8_120.cif,120.0,4.8,120.0,-936.17542,0.46438000000000557
L120_D4.8_U140,r120/t4.8/t4.8_140.cif,120.0,4.8,140.0,-936.06288,0.5769200000000865
L120_D4.8_U160,r120/t4.8/t4.8_160.cif,120.0,4.8,160.0,-936.04544,0.5943600000000515
L120_D4.8_U180,r120/t4.8/t4.8_180.cif,120.0,4.8,180.0,-936.16016,0.4796400000000176
L120_D4.8_U200,r120/t4.8/t4.8_200.cif,120.0,4.8,200.0,-936.12831,0.5114899999999807
L120_D4.8_U220,r120/t4.8/t4.8_220.cif,120.0,4.8,220.0,-936.16838,0.4714200000000801
L120_D4.8_U240,r120/t4.8/t4.8_240.cif,120.0,4.8,240.0,-936.26688,0.3729200000000219
L120_D4.8_U260,r120/t4.8/t4.8_260.cif,120.0,4.8,260.0,-936.36943,0.27037000000007083
L120_D4.8_U280,r120/t4.8/t4.8_280.cif,120.0,4.8,280.0,-936.29417,0.3456300000000283
L120_D4.8_U300,r120/t4.8/t4.8_300.cif,120.0,4.8,300.0,-936.18945,0.4503500000000713
L120_D4.8_U320,r120/t4.8/t4.8_320.cif,120.0,4.8,320.0,-936.06473,0.5750699999999824
L120_D4.8_U340,r120/t4.8/t4.8_340.cif,120.0,4.8,340.0,-936.15559,0.4842100000000755
L120_D6_U0,r120/t6.0/t6.0_0.cif,120.0,6.0,0.0,-936.06325,0.5765499999999975
L120_D6_U20,r120/t6.0/t6.0_20.cif,120.0,6.0,20.0,-936.06361,0.5761899999999969
L120_D6_U40,r120/t6.0/t6.0_40.cif,120.0,6.0,40.0,-936.09081,0.5489900000000034
L120_D6_U60,r120/t6.0/t6.0_60.cif,120.0,6.0,60.0,-936.17209,0.46771000000001095
L120_D6_U80,r120/t6.0/t6.0_80.cif,120.0,6.0,80.0,-936.17228,0.4675200000000359
L120_D6_U100,r120/t6.0/t6.0_100.cif,120.0,6.0,100.0,-936.28537,0.35443000000009306
L120_D6_U120,r120/t6.0/t6.0_120.cif,120.0,6.0,120.0,-936.1693,0.47050000000001546
L120_D6_U140,r120/t6.0/t6.0_140.cif,120.0,6.0,140.0,-936.09346,0.5463399999999865
L120_D6_U160,r120/t6.0/t6.0_160.cif,120.0,6.0,160.0,-936.10434,0.5354600000000573
L120_D6_U180,r120/t6.0/t6.0_180.cif,120.0,6.0,180.0,-936.17737,0.4624300000000403
L120_D6_U200,r120/t6.0/t6.0_200.cif,120.0,6.0,200.0,-936.15981,0.47999000000004344
L120_D6_U220,r120/t6.0/t6.0_220.cif,120.0,6.0,220.0,-936.12634,0.5134600000000091
L120_D6_U240,r120/t6.0/t6.0_240.cif,120.0,6.0,240.0,-936.22847,0.41133000000002085
L120_D6_U260,r120/t6.0/t6.0_260.cif,120.0,6.0,260.0,-936.33399,0.305810000000065
L120_D6_U280,r120/t6.0/t6.0_280.cif,120.0,6.0,280.0,-936.34227,0.2975300000000516
L120_D6_U300,r120/t6.0/t6.0_300.cif,120.0,6.0,300.0,-936.33643,0.3033700000000863
L120_D6_U320,r120/t6.0/t6.0_320.cif,120.0,6.0,320.0,-936.215,0.42480000000000473
L120_D6_U340,r120/t6.0/t6.0_340.cif,120.0,6.0,340.0,-936.20925,0.4305500000000393
L120_D7.2_U0,r120/t7.2/t7.2_0.cif,120.0,7.2,0.0,-936.05708,0.5827199999999948
L120_D7.2_U20,r120/t7.2/t7.2_20.cif,120.0,7.2,20.0,-936.1069,0.5329000000000406
L120_D7.2_U40,r120/t7.2/t7.2_40.cif,120.0,7.2,40.0,-936.16044,0.4793600000000424
L120_D7.2_U60,r120/t7.2/t7.2_60.cif,120.0,7.2,60.0,-936.2655,0.374300000000062
L120_D7.2_U80,r120/t7.2/t7.2_80.cif,120.0,7.2,80.0,-936.13088,0.5089199999999892
L120_D7.2_U100,r120/t7.2/t7.2_100.cif,120.0,7.2,100.0,-936.25336,0.38643999999999323
L120_D7.2_U120,r120/t7.2/t7.2_120.cif,120.0,7.2,120.0,-936.26737,0.3724300000000085
L120_D7.2_U140,r120/t7.2/t7.2_140.cif,120.0,7.2,140.0,-936.14176,0.49804000000006
L120_D7.2_U160,r120/t7.2/t7.2_160.cif,120.0,7.2,160.0,-936.1414,0.4984000000000606
L120_D7.2_U180,r120/t7.2/t7.2_180.cif,120.0,7.2,180.0,-936.15302,0.48678000000006705
L120_D7.2_U200,r120/t7.2/t7.2_200.cif,120.0,7.2,200.0,-936.04635,0.5934500000000753
L120_D7.2_U220,r120/t7.2/t7.2_220.cif,120.0,7.2,220.0,-936.05134,0.5884600000000546
L120_D7.2_U240,r120/t7.2/t7.2_240.cif,120.0,7.2,240.0,-936.12483,0.5149700000000621
L120_D7.2_U260,r120/t7.2/t7.2_260.cif,120.0,7.2,260.0,-936.24353,0.3962700000000723
L120_D7.2_U280,r120/t7.2/t7.2_280.cif,120.0,7.2,280.0,-936.29333,0.34647000000006756
L120_D7.2_U300,r120/t7.2/t7.2_300.cif,120.0,7.2,300.0,-936.3461,0.293700000000058
L120_D7.2_U320,r120/t7.2/t7.2_320.cif,120.0,7.2,320.0,-936.19555,0.4442500000000109
L120_D7.2_U340,r120/t7.2/t7.2_340.cif,120.0,7.2,340.0,-936.11854,0.5212599999999838
L120_D8.4_U0,r120/t8.4/t8.4_0.cif,120.0,8.4,0.0,-936.10467,0.535129999999981
L120_D8.4_U20,r120/t8.4/t8.4_20.cif,120.0,8.4,20.0,-936.12405,0.5157500000000255
L120_D8.4_U40,r120/t8.4/t8.4_40.cif,120.0,8.4,40.0,-936.18026,0.4595400000000609
L120_D8.4_U60,r120/t8.4/t8.4_60.cif,120.0,8.4,60.0,-936.18932,0.45048000000008415
L120_D8.4_U80,r120/t8.4/t8.4_80.cif,120.0,8.4,80.0,-936.08253,0.5572700000000168
L120_D8.4_U100,r120/t8.4/t8.4_100.cif,120.0,8.4,100.0,-936.24453,0.39526999999998225
L120_D8.4_U120,r120/t8.4/t8.4_120.cif,120.0,8.4,120.0,-936.39481,0.2449900000000298
L120_D8.4_U140,r120/t8.4/t8.4_140.cif,120.0,8.4,140.0,-936.31201,0.32779000000005
L120_D8.4_U160,r120/t8.4/t8.4_160.cif,120.0,8.4,160.0,-936.17722,0.46258000000000266
L120_D8.4_U180,r120/t8.4/t8.4_180.cif,120.0,8.4,180.0,-936.13108,0.5087200000000394
L120_D8.4_U200,r120/t8.4/t8.4_200.cif,120.0,8.4,200.0,-936.01371,0.6260900000000902
L120_D8.4_U220,r120/t8.4/t8.4_220.cif,120.0,8.4,220.0,-935.97728,0.6625200000000859
L120_D8.4_U240,r120/t8.4/t8.4_240.cif,120.0,8.4,240.0,-936.07695,0.5628500000000258
L120_D8.4_U260,r120/t8.4/t8.4_260.cif,120.0,8.4,260.0,-936.19909,0.440710000000081
L120_D8.4_U280,r120/t8.4/t8.4_280.cif,120.0,8.4,280.0,-936.23461,0.40519000000006145
L120_D8.4_U300,r120/t8.4/t8.4_300.cif,120.0,8.4,300.0,-936.20907,0.4307300000000396
L120_D8.4_U320,r120/t8.4/t8.4_320.cif,120.0,8.4,320.0,-936.08681,0.5529900000000225
L120_D8.4_U340,r120/t8.4/t8.4_340.cif,120.0,8.4,340.0,-936.14956,0.4902400000000853
L120_D9.6_U0,r120/t9.6/t9.6_0.cif,120.0,9.6,0.0,-936.12837,0.5114300000000185
L120_D9.6_U20,r120/t9.6/t9.6_20.cif,120.0,9.6,20.0,-936.12795,0.5118499999999813
L120_D9.6_U40,r120/t9.6/t9.6_40.cif,120.0,9.6,40.0,-936.17611,0.46369000000004235
L120_D9.6_U60,r120/t9.6/t9.6_60.cif,120.0,9.6,60.0,-936.19681,0.4429900000000089
L120_D9.6_U80,r120/t9.6/t9.6_80.cif,120.0,9.6,80.0,-936.08979,0.550010000000043
L120_D9.6_U100,r120/t9.6/t9.6_100.cif,120.0,9.6,100.0,-936.22981,0.4099899999999934
L120_D9.6_U120,r120/t9.6/t9.6_120.cif,120.0,9.6,120.0,-936.41977,0.22003000000006523
L120_D9.6_U140,r120/t9.6/t9.6_140.cif,120.0,9.6,140.0,-936.35113,0.28867000000002463
L120_D9.6_U160,r120/t9.6/t9.6_160.cif,120.0,9.6,160.0,-936.25924,0.3805600000000595
L120_D9.6_U180,r120/t9.6/t9.6_180.cif,120.0,9.6,180.0,-936.0891,0.5507000000000062
L120_D9.6_U200,r120/t9.6/t9.6_200.cif,120.0,9.6,200.0,-935.97981,0.6599899999999934
L120_D9.6_U220,r120/t9.6/t9.6_220.cif,120.0,9.6,220.0,-936.01477,0.6250300000000379
L120_D9.6_U240,r120/t9.6/t9.6_240.cif,120.0,9.6,240.0,-936.1256,0.5142000000000735
L120_D9.6_U260,r120/t9.6/t9.6_260.cif,120.0,9.6,260.0,-936.23826,0.4015400000000682
L120_D9.6_U280,r120/t9.6/t9.6_280.cif,120.0,9.6,280.0,-936.22001,0.4197900000000345
L120_D9.6_U300,r120/t9.6/t9.6_300.cif,120.0,9.6,300.0,-936.17353,0.4662700000000086
L120_D9.6_U320,r120/t9.6/t9.6_320.cif,120.0,9.6,320.0,-936.06296,0.5768400000000611
L120_D9.6_U340,r120/t9.6/t9.6_340.cif,120.0,9.6,340.0,-936.22029,0.41951000000005934
L140_D0_U0,r140/t0/t0_0.cif,140.0,0.0,0.0,-936.04572,0.5940800000000763
L140_D0_U20,r140/t0/t0_20.cif,140.0,0.0,20.0,-936.03349,0.6063100000000077
L140_D0_U40,r140/t0/t0_40.cif,140.0,0.0,40.0,-936.13836,0.5014400000000023
L140_D0_U60,r140/t0/t0_60.cif,140.0,0.0,60.0,-936.14326,0.4965399999999818
L140_D0_U80,r140/t0/t0_80.cif,140.0,0.0,80.0,-936.07774,0.5620600000000877
L140_D0_U100,r140/t0/t0_100.cif,140.0,0.0,100.0,-936.12945,0.5103500000000167
L140_D0_U120,r140/t0/t0_120.cif,140.0,0.0,120.0,-936.37462,0.26517999999998665
L140_D0_U140,r140/t0/t0_140.cif,140.0,0.0,140.0,-936.42423,0.21557000000007065
L140_D0_U160,r140/t0/t0_160.cif,140.0,0.0,160.0,-936.30016,0.33964000000003125
L140_D0_U180,r140/t0/t0_180.cif,140.0,0.0,180.0,-936.22107,0.4187299999999823
L140_D0_U200,r140/t0/t0_200.cif,140.0,0.0,200.0,-936.12961,0.5101900000000796
L140_D0_U220,r140/t0/t0_220.cif,140.0,0.0,220.0,-936.14135,0.498450000000048
L140_D0_U240,r140/t0/t0_240.cif,140.0,0.0,240.0,-936.24006,0.39974000000006527
L140_D0_U260,r140/t0/t0_260.cif,140.0,0.0,260.0,-936.25078,0.3890200000000732
L140_D0_U280,r140/t0/t0_280.cif,140.0,0.0,280.0,-936.26546,0.3743400000000747
L140_D0_U300,r140/t0/t0_300.cif,140.0,0.0,300.0,-936.26873,0.37107000000003154
L140_D0_U320,r140/t0/t0_320.cif,140.0,0.0,320.0,-936.18797,0.45183000000008633
L140_D0_U340,r140/t0/t0_340.cif,140.0,0.0,340.0,-936.03927,0.6005300000000489
L140_D1.2_U0,r140/t1.2/t1.2_0.cif,140.0,1.2,0.0,-936.16229,0.47751000000005206
L140_D1.2_U20,r140/t1.2/t1.2_20.cif,140.0,1.2,20.0,-936.02267,0.6171300000000883
L140_D1.2_U40,r140/t1.2/t1.2_40.cif,140.0,1.2,40.0,-936.10324,0.5365600000000086
L140_D1.2_U60,r140/t1.2/t1.2_60.cif,140.0,1.2,60.0,-936.2263,0.4134999999999991
L140_D1.2_U80,r140/t1.2/t1.2_80.cif,140.0,1.2,80.0,-936.18792,0.4518800000000738
L140_D1.2_U100,r140/t1.2/t1.2_100.cif,140.0,1.2,100.0,-936.18927,0.4505300000000716
L140_D1.2_U120,r140/t1.2/t1.2_120.cif,140.0,1.2,120.0,-936.23513,0.4046700000000101
L140_D1.2_U140,r140/t1.2/t1.2_140.cif,140.0,1.2,140.0,-936.36814,0.2716599999999971
L140_D1.2_U160,r140/t1.2/t1.2_160.cif,140.0,1.2,160.0,-936.23762,0.40218000000004395
L140_D1.2_U180,r140/t1.2/t1.2_180.cif,140.0,1.2,180.0,-936.11266,0.5271400000000313
L140_D1.2_U200,r140/t1.2/t1.2_200.cif,140.0,1.2,200.0,-936.09314,0.5466600000000881
L140_D1.2_U220,r140/t1.2/t1.2_220.cif,140.0,1.2,220.0,-936.14424,0.4955600000000686
